,age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week
6427,-1.0719913,0.20383961,-1.5141968,-0.18339886,-0.27583927,0.5359251
6428,1.6448666,-0.21625271,0.81040865,-0.003152096,-0.36754206,-1.0820514
6429,0.23840642,1.2591053,0.19361916,-0.5210859,0.47371304,0.35887545
6430,1.0706416,0.66699505,-0.07696928,-0.08193476,-0.1729098,0.89168334
6431,-0.17823517,1.9102368,1.2734944,-0.24671943,-0.5790947,0.6882388
6432,1.5279893,-0.25321665,-0.63473004,-0.104308516,-0.2683077,-0.45007163
6433,0.005976621,0.88869494,-1.194518,-0.049797013,-0.3982708,0.65904355
6434,0.49715987,0.10255508,-0.25076184,-0.08607998,-0.24163112,0.6681398
6435,-1.2689968,2.6261857,-1.0381372,-0.08285144,0.0010506813,-0.10252149
6436,-1.004145,2.0716896,-1.6957117,-0.32317278,-0.06064855,-1.0145396
6437,1.9124889,0.37517908,0.14386232,-0.17095649,-0.2784639,-0.36308417
6438,-1.1436731,0.6189392,-0.8278821,-0.19361813,-0.42573804,-2.03018
6439,2.2184286,0.077864304,-0.72588366,0.3277669,-1.041444,-0.96090156
6440,0.286659,1.0300386,-1.3596237,0.44044814,-0.36735666,-0.97977984
6441,1.4187356,-1.0049683,0.65509045,-0.3129051,1.0778166,0.87274766
6442,0.6561317,-0.964261,-1.8132907,-0.070027865,0.08785893,0.7668807
6443,-0.3021223,-0.41164473,0.7065872,0.04374566,-0.26997957,-0.61445725
6444,-1.6533078,-0.50698817,-0.6592267,-0.01972971,0.33717287,-1.1326132
6445,0.19439253,-0.23615395,0.71301275,-0.13154317,-0.61734146,1.038492
6446,1.7977412,0.050559808,-0.71344703,-0.11526838,-0.11157791,0.80304563
6447,-0.12694561,0.055036798,0.9026316,-0.21927935,-0.3598425,-0.76923114
6448,0.73141235,-1.2799746,0.13205224,-0.10954846,-0.20253353,-0.31739977
6449,-0.22955945,-0.7074132,-0.7817136,0.16660313,-0.3647747,1.0348222
6450,-0.4131486,-0.9771116,0.57208514,0.0047601704,0.08536883,-0.68740237
6451,2.3030372,-0.19936334,1.5522512,-0.13414255,-0.44150013,-0.77240986
6452,3.0048132,0.67240286,6.1232357,-2.2338626,100.78945,4.055182
6453,0.402035,-0.1994038,0.57674825,0.082246095,-0.09723667,-0.14908208
6454,-1.8328748,0.78784055,-0.7364262,0.29091275,-0.622825,0.673988
6455,1.1356368,0.62828165,-1.4072812,-0.15489471,0.29693154,0.2927877
6456,-0.15575156,0.18116775,0.39744636,0.76988083,-0.30590305,0.8096673
6457,-0.5866168,0.16554144,-0.72510296,0.06533183,-0.2983278,-1.5073375
6458,0.93754387,-0.8810218,1.4263499,-0.14350583,2.5916517,-0.015076691
6459,0.41294903,1.9536853,0.17845689,0.13226737,-0.35972953,0.45809466
6460,-1.1971663,-0.23538384,-0.8590554,-0.1652092,-0.27099335,-1.0333424
6461,0.63391525,1.1882092,0.014185954,-0.33433148,1.2764721,0.2713199
6462,0.52012974,1.6791198,1.464891,0.104952134,-0.065395534,0.057077497
6463,0.59149444,-1.0791382,0.21902956,-0.40039542,-0.012204889,-0.5143918
6464,0.688847,-0.7976734,4.083177,-0.79517627,62.542152,2.113267
6465,-0.8242029,0.5562737,-0.20644549,-0.24399844,-0.35255077,0.60221744
6466,-0.6621988,-0.31567407,0.60797846,0.05416016,-0.5525027,-0.68598837
6467,-0.54418355,-0.65692264,0.3220317,-0.021644948,-0.07544855,0.20253755
6468,-0.26339686,-0.8057315,0.20576824,-0.33487785,-0.18011881,1.0339655
6469,0.7190183,-0.25245604,0.77774626,-0.010904118,0.03953355,1.5295224
6470,1.023693,-0.67281556,0.29308847,-0.24261367,-0.27632138,-0.77405494
6471,-1.1832433,-0.65359527,0.54957247,-0.31260744,-0.22199929,-0.81568855
6472,-0.32291827,-0.38719836,1.7897003,-0.0947666,0.56181777,0.09256441
6473,-0.6456854,0.0577973,-1.0457741,-0.52666277,-0.24663289,-0.5060119
6474,1.7072276,0.7887834,-0.3265043,-0.22894266,-0.11309823,-1.8859534
6475,0.2611255,0.10922544,-0.33286417,-0.08209663,-0.22126622,0.69477963
6476,-0.9706755,0.15558818,0.7946585,0.20918512,-0.12847778,0.7910313
6477,-0.12989528,-0.5727388,-1.2668028,0.016472861,-0.2476923,-0.45097473
6478,0.28379744,0.39975092,1.2005,-0.4576297,-0.52480215,0.20774631
6479,-0.036642235,-0.37433466,2.2952936,0.13305819,-0.50882214,1.2058005
6480,-0.5779395,-1.3254888,0.3949953,-0.08673401,-0.19562125,-1.8062749
6481,-0.4289321,0.9459763,-0.9239511,0.15339293,-0.07079985,0.16756208
6482,-0.4041098,-0.6172096,0.7457716,-0.04258101,1.4667354,-0.4007621
6483,-0.831891,-0.655752,-0.23565738,0.0657414,-0.1597225,0.90447074
6484,0.8759973,0.050736066,0.8985705,-0.60941774,11.736181,0.28176755
6485,0.6047863,-1.5108255,2.8154876,29.016085,-0.4357166,5.1821213
6486,-0.07880595,-2.0126693,1.1141217,-0.6378232,12.761735,0.6728134
6487,-1.0874338,1.4260175,-1.3763148,0.080652945,-0.1530044,-1.1093265
6488,-0.4798047,1.1745242,-0.7934962,-0.3959288,0.0027280033,-0.8071604
6489,0.17599095,0.6670229,0.8161937,-0.26937938,-0.17480733,1.0628324
6490,0.037962765,-0.4875274,-0.08249584,0.23796505,2.2548902,0.27977836
6491,0.050855253,-0.46933576,-0.24356131,-0.34615293,-0.14482306,-0.14650409
6492,-0.38327157,-1.0905665,-1.348306,-0.2090858,-0.20975128,0.8783208
6493,0.26153824,-0.08890227,0.9280523,-0.260929,0.40348163,1.1464247
6494,0.3949801,0.1779224,0.023086652,0.039129898,-0.17280062,-0.5200243
6495,-0.15551776,-0.16119087,-0.22089562,-0.07616566,-0.49106187,-0.29991752
6496,1.0932208,-0.27943155,1.4895047,-0.21651126,0.1397363,-1.0914189
6497,1.5214583,-1.1350576,1.8807548,0.36387637,0.058005817,0.42949697
6498,-0.5483974,-0.42335618,1.1630787,0.49460253,-0.059421454,-0.69021225
6499,-1.3444265,-0.23564482,-0.6174265,-0.12554424,-0.08198907,-2.5387902
6500,1.5651293,0.12348238,-0.591373,0.04688216,-0.35862204,0.5723647
6501,-0.5097286,-0.35166603,-0.35331154,0.1842944,1.2593931,-0.39338955
6502,-0.4514261,-1.3314346,0.09529761,0.006935827,-0.6685117,0.5156992
6503,0.20703067,-1.1894859,0.61164284,-0.039449923,-0.18740635,0.5100497
6504,1.5258862,-1.7959152,-0.25276843,-0.217256,0.36899576,-3.281708
6505,-0.8727279,-0.63685185,-0.91465217,-0.059094284,-0.1696602,-0.7050163
6506,1.2016137,-0.6449265,0.74344164,-0.28594926,-0.18650424,0.9784999
6507,1.2644459,1.0535417,-1.654952,0.17297201,0.09369876,-0.87461007
6508,-0.6346121,0.43011513,-0.84538084,0.10903026,1.1147509,-0.93945086
6509,0.748231,-1.2359341,-1.3965594,-0.25364363,-0.12188529,-0.8864004
6510,0.0025451267,0.7854792,-0.5946627,0.7197861,0.058297686,0.2769731
6511,-0.40811458,-0.16815363,-0.9502606,-0.050082937,-0.44141063,-2.0813289
6512,-1.8823155,1.0075607,-2.035301,-0.2742001,0.20327733,-1.1010216
6513,0.94412667,-0.37139055,-0.3471856,-0.10750693,-0.19413039,0.13565764
6514,0.7069487,-0.71115285,1.1566136,-0.1897796,0.08433402,-0.5469892
6515,-0.9823137,2.7940168,0.99657625,0.41364133,-0.07983528,0.9980892
6516,-0.37579954,1.5293149,0.14583834,0.14307244,-0.05233695,-0.23155521
6517,0.45642793,0.26221353,-0.7848126,0.6056722,-0.4153511,-0.6714355
6518,1.9854201,-0.050529886,-1.0449853,-0.2403655,0.2755527,-0.4916514
6519,-0.449111,-0.9059089,0.72085094,0.37476644,-0.20403795,-0.40470996
6520,-1.5969597,-0.6696924,-0.8054696,-0.17717554,-0.09308708,0.100767545
6521,-0.7540905,-0.2880447,0.87161386,-0.13468963,0.057282068,-0.77085584
6522,0.6297344,-0.79160273,1.0592221,0.26560193,-0.16936325,1.0595099
6523,1.046291,0.104711555,-1.3908682,0.099320486,1.7006074,1.4965982
6524,1.1343435,-0.040486906,0.3371947,-0.4561309,-0.19366093,1.2540131
6525,-0.033215247,-0.38811347,-0.08347609,0.0909266,-0.2156978,-0.40932125
6526,0.960705,1.3630252,0.62408596,0.6826553,-0.4386665,0.7127059
6527,-0.010434826,1.3270347,-0.4825617,0.041872,-0.10488838,0.6917787
6528,-0.41958034,0.53033537,-0.97631985,-0.24095544,-0.3578796,-0.7499629
6529,-1.2639732,-0.6401011,0.6631027,0.3685488,-0.14923592,-0.15820216
6530,20.663586,6.2348742,36.710476,-15.440099,710.03467,27.762487
6531,0.70749015,1.2002544,-1.3500005,-0.008156313,-0.5380124,-1.795813
6532,0.13540436,-0.2825632,-0.5862732,0.1359402,-0.4490761,-1.3863391
6533,-0.18798691,-0.7731866,-0.23332578,0.03895052,0.2227328,-1.8862755
6534,0.52157485,0.8824668,0.6958526,0.090208784,-0.31410703,1.1278666
6535,0.39701897,0.29655728,0.946218,-0.0071965633,-0.0750028,0.37912646
6536,-0.037433177,0.13420121,-1.0471916,-0.027204463,0.22090317,-0.6492729
6537,0.38421458,0.2657546,0.18298669,-0.5584955,0.33701316,0.48718825
6538,-0.77446073,0.4616914,0.5001093,-0.5660315,-0.09345162,-2.2114413
6539,0.22082813,-1.5278273,0.1564448,-0.23700145,-0.34103844,0.20273909
6540,2.4439023,0.53053665,1.3667666,-0.1335052,-0.71083474,-0.7470112
6541,0.98153627,0.7044046,-0.38613838,-0.067621626,-0.19467744,-0.4820728
6542,0.016419306,0.96520424,1.4251913,0.073424354,-0.20185359,0.6827948
6543,-1.543603,0.31268212,-0.6338325,-0.3043835,0.072911344,-1.4013729
6544,0.05230911,-0.58217484,0.6186556,0.06737209,-0.3638438,-0.6149185
6545,1.5127593,0.7043386,-0.21628208,-0.11577919,-0.626628,-1.0372087
6546,1.9251922,-0.37760416,0.53924114,0.1663002,0.5399372,-1.9099149
6547,0.60169846,-0.7051683,1.0893366,-0.24765754,-0.5125037,1.06407
6548,1.757229,-0.6987701,0.5828574,0.08284756,-0.46980304,-1.2152662
6549,-0.11323738,-0.8021931,2.334012,0.47188166,-0.028204456,-0.08559911
6550,-0.49820113,-0.63352185,-1.565256,0.28132087,-0.33150262,-0.22414123
6551,-1.6194423,-0.53197247,-0.7758339,0.08385999,-0.29559729,-2.1912768
6552,-1.0274415,-0.19095175,-0.40451354,-0.37359464,0.18669638,-0.17376794
6553,1.4196665,0.2011022,-0.9586102,-0.22816473,-0.22577244,-1.1184556
6554,-0.89289457,1.3023903,0.4014111,-0.094734535,-0.29193512,0.46932796
6555,1.1679406,1.1610398,-0.6004377,-0.20952152,-0.19415171,-0.3085416
6556,2.5443468,-0.4967124,0.30492255,-0.36802462,-0.14030713,0.1400612
6557,-0.68398273,0.0023346297,1.1648374,-0.47759268,-0.0069770515,0.44343188
6558,-1.3276119,-0.33686605,0.67698675,-0.17762241,0.062193416,-0.076112136
6559,0.34362996,-1.2776525,0.59494305,-0.2645137,0.08637452,2.1726696
6560,0.44890136,1.5059218,1.7494513,-0.5162498,18.55492,-0.26335245
6561,1.5538617,-0.5584971,1.7120281,-0.25620276,0.05758819,-0.058610816
6562,-0.7323926,-1.5828236,0.3785602,-0.3017139,-0.432033,-0.6387284
6563,-0.3254372,-0.4196622,-0.20943166,0.2147787,-0.40482888,0.9463992
6564,-0.8085178,-0.9135696,-1.3876108,-0.24224505,-0.08676952,0.791467
6565,3.423611,0.5637359,-0.5584275,-0.16947855,-0.40513325,0.26037222
6566,0.7419936,-1.2477294,1.1197739,-0.2607154,0.13595584,0.36994925
6567,-0.3363429,-0.89053595,0.4847434,-0.39054915,-0.11573369,0.23116815
6568,-0.33188978,0.045649875,0.21859929,0.17176373,-0.40107793,-0.03020535
6569,0.3993504,-0.5889342,-0.7203302,-0.3842119,0.22218505,-0.11985051
6570,-1.5378091,-1.5613613,0.97481453,0.0018057158,-0.23256004,-0.8438606
6571,0.075950906,1.5524476,0.016442956,-0.11185054,1.43029,-1.0204784
6572,-0.6416011,0.52550757,-0.16725807,-0.1827434,-0.23098081,-0.837787
6573,0.57100564,-0.3960432,0.6987629,-0.27125716,-0.18279144,-0.0325243
6574,-0.9097121,-0.13591284,0.07217216,-0.13925311,-0.1680826,-1.2376244
6575,2.0615058,0.68935347,0.616799,-0.39589006,-0.16346693,0.34690467
6576,-0.5745532,-1.3249636,1.1809136,0.35519174,0.17253979,0.4085897
6577,-0.26604703,1.3513166,0.45824426,0.15237026,-0.5793976,0.021379344
6578,1.1313434,1.8639344,-2.9956808,-0.3713974,-0.21743752,-2.9135773
6579,-0.6976373,3.346712,-0.08918088,-0.27361536,0.25070167,-0.76429373
6580,-1.7110747,-0.8752487,0.833348,-0.21035527,-0.04194385,-1.4391326
6581,-1.3888065,0.80554825,-0.09416401,-0.46289384,0.660946,1.0925441
6582,-0.6438571,0.18437959,-1.9443076,0.054207623,-0.38322404,-0.46265972
6583,-1.5717788,-0.9363253,0.14271992,-0.36663634,0.09169191,1.7073942
6584,-0.12497132,-0.6508353,0.57319653,-0.038363438,-0.46891502,-0.26687828
6585,0.76214737,-0.28232506,-0.68553334,-0.3041036,-0.12771684,0.35000744
6586,0.13834767,-0.10634418,1.8704348,0.12340262,-0.49266896,0.85562456
6587,-0.7089394,0.5344109,-1.7402943,-0.27850017,-0.6745495,0.54256666
6588,-0.7690255,1.2917548,1.0239054,-0.056827128,-0.39213386,0.63953
6589,1.9506023,-0.24459869,1.2154207,1.0177692,-0.49628747,-1.1917913
6590,-0.9019574,-0.7502034,0.19538508,-0.25889102,-0.70734334,1.4812559
6591,0.50716525,-0.6793825,-0.13244829,-0.3242624,-0.24895091,-0.45371905
6592,-0.15681972,0.64843595,0.39646938,0.15379207,0.07835751,0.23804942
6593,1.3011327,-0.0800583,1.8056382,-0.14906801,0.025771175,2.808007
6594,0.67815715,-0.13319485,-1.6941873,-0.0700898,-0.2207901,-1.5380788
6595,-0.7744874,1.1401585,0.6752828,-0.050197743,0.17075217,-1.290205
6596,-0.075259,-0.7638018,-0.9211612,-0.26717597,-0.582683,-0.94588906
6597,-1.184703,1.8994402,0.270476,-0.31049246,-0.21104026,-0.92136174
6598,-0.6690243,0.14011891,1.6330609,-0.039322693,-0.5254238,0.25102288
6599,-0.71809703,-1.1608661,0.8005738,-0.43985006,-0.31989488,-0.3624339
6600,-1.2408322,-0.39791873,-0.71280533,0.14625591,-0.08978045,1.2076397
6601,-0.75913477,-1.5729007,1.511601,-0.30864206,-0.13832322,-0.8217271
6602,-0.6605387,-0.5879775,0.4692051,-0.31776583,-0.31904277,0.49791116
6603,0.41317892,0.71489257,-0.6332789,0.11338021,-0.20231475,-0.15839688
6604,-0.88308954,1.2846962,1.3752465,0.009290997,-0.019851401,1.0047764
6605,-1.2115244,1.2458042,-0.32290053,-0.13717619,0.26630116,-0.8096525
6606,-0.57535404,0.36886567,0.5360745,-0.38088,0.21157454,-1.071783
6607,1.032915,0.82672924,1.717111,-0.18587476,12.881966,1.6061243
6608,-0.853567,-0.2373208,-0.70518774,-0.34007043,0.5714548,0.88534456
6609,-0.5167175,-1.7226349,1.2117954,3.455521,-0.052297898,0.3517852
6610,-0.48750153,0.37265852,0.31707814,-0.13015836,-0.1215139,-0.7593686
6611,1.8665072,-0.49110594,0.5204811,-0.095429495,-0.22299127,-1.1930223
6612,-0.49779198,-0.4616891,-1.8434424,0.38117993,-0.33078656,-0.31008598
6613,-1.2169569,0.9343714,-0.6202919,-0.2156476,-0.2938668,-1.3989016
6614,-0.16895686,0.36393693,-0.0799515,-0.34843194,-0.4479161,-1.0037239
6615,2.1086905,0.20163354,-1.1581048,-0.3048468,-0.23420918,-1.0558335
6616,1.8327768,-1.2196,-0.036478933,0.106266454,-0.3236626,-0.25681764
6617,-0.2755023,0.8353459,-0.76448834,-0.13994446,0.681877,-0.14806084
6618,0.07862524,-0.19179296,0.6415363,-0.3768006,0.049507916,0.03138218
6619,1.6445147,-0.6922632,-0.27060694,0.86485004,-0.28498504,-0.3364384
6620,-0.6459721,-0.9751928,-1.1630415,-0.19998549,-0.44224623,-0.11790471
6621,-0.7272003,1.393767,-0.97161525,0.38185558,-0.1631269,1.635909
6622,-1.1247052,-1.4090037,0.61610144,-0.05786191,-0.7199269,-1.071668
6623,0.32408118,-1.107977,0.7029994,0.1425581,-0.26473886,0.40578836
6624,-0.017871426,0.4974331,1.262555,-0.20726657,0.65995413,0.82398117
6625,-0.6050469,-1.4127526,-0.023743888,-0.08034906,-0.5202483,0.26233545
6626,-1.0855924,-1.1671625,-0.03819288,-0.28681734,0.12882474,-0.50487614
6627,0.56129193,0.7596,1.0667204,-0.57276,0.3117977,-0.36671463
6628,-0.488603,-0.38336998,-1.2638172,-0.34868467,-0.023121634,-1.3253349
6629,-0.3085466,-1.0554781,-0.8629771,0.13113889,-0.23829582,0.71275836
6630,-0.78973556,2.484909,0.5390631,-0.13651188,-0.2844544,0.85711974
6631,-0.5155072,-0.30246875,0.0747169,-0.6250054,-0.060112473,-0.008477844
6632,-0.5347675,-0.46127534,1.2216029,-0.21709463,-0.1896359,1.2104447
6633,1.3429674,-0.26769018,0.5442697,0.032733154,-0.38705972,0.14225131
6634,0.8134609,-0.5685062,0.31177333,0.105230495,-0.32629225,-0.20925294
6635,-0.91171265,-0.86261576,0.19884385,-0.31236494,0.037561852,-0.4865286
6636,-0.8409876,-0.5392999,1.9529235,-0.17749886,0.04473552,0.2815874
6637,-0.742414,1.6212438,0.2878752,-0.1229821,-0.052190315,1.4442334
6638,0.71055204,0.8892497,-1.0244006,0.19345318,-0.43319923,0.20462024
6639,1.0426613,-1.6590564,-0.75317407,-0.05751696,-0.34242186,1.2249181
6640,-0.74675906,0.7795927,1.3176287,-0.13223903,0.60034025,1.4483042
6641,-0.28161648,1.0080352,1.244347,-0.28716415,0.44011846,0.75405556
6642,-1.1686289,-0.9622123,0.08666033,0.025012158,-0.24588333,-1.6185467
6643,-0.2239129,1.134325,0.2169336,-0.26830265,-0.49660674,0.24929115
6644,1.4712372,-0.32549366,1.3006289,-0.2046135,0.36543423,1.1774514
6645,-0.0030287053,-1.1367705,-1.2539035,-0.30626142,-0.27965736,2.2349117
6646,-0.809688,-0.092995085,-0.43402368,-0.016158765,-0.16052559,-0.3533513
6647,0.34650043,0.69307435,-0.6339266,-0.16123939,-0.5419335,-0.56651586
6648,0.40591788,-0.3229407,-0.8580126,-0.01567511,-0.47724038,-1.0636663
6649,-0.042564575,-0.8007887,-0.25904438,0.1364585,-0.23349538,1.4086117
6650,-0.68230575,0.19738373,-0.7134982,-0.3478451,-0.58207285,0.7214828
6651,-1.6081159,0.729616,0.34705728,-0.008272968,-0.40093678,-0.5096947
6652,-0.3201994,-1.6623795,0.60154456,-0.33876303,0.1529513,-0.71589535
6653,0.9930762,-1.6621073,-1.0034167,0.20917846,-0.13620313,0.080688104
6654,0.5794944,-0.013572356,0.36854297,-0.49785346,-0.37300044,-1.0638652
6655,0.24956976,-0.56798565,0.9645161,4.123538,0.11717348,0.19283685
6656,0.7215022,1.0915571,0.9505555,-0.08777725,-0.14493336,0.6738432
6657,1.9324862,0.4283397,-2.9908745,-0.5593348,-0.21874505,-1.3830253
6658,0.9235848,0.6307936,-1.3786625,-0.10168818,-0.1790045,2.4840188
6659,1.5335317,-0.87676865,-1.5328068,0.39629188,-0.59778893,-0.17105933
6660,0.869992,-1.2015696,0.9622422,-0.26464885,-0.42535576,1.2732221
6661,-0.053236313,-1.5152061,-0.9632446,-0.16798519,-0.28883398,1.3320653
6662,-0.12895146,1.2269477,0.70923764,0.18778181,-0.10089037,1.063351
6663,-0.5501517,1.3174074,2.0362477,-0.4954994,0.12813115,0.85225457
6664,-1.0123659,3.7155526,0.16246583,0.19503686,-0.61671585,-0.045510266
6665,0.44451532,-1.1306788,-0.9467301,-0.101301946,-0.370766,2.8039176
6666,0.06784609,-0.28808796,-0.3090289,0.09219452,-0.48396862,-1.3930756
6667,0.15256509,2.0250723,-1.0606177,0.1315504,-0.53118044,-0.18512076
6668,-1.6301469,0.2016662,0.047840018,-0.36497852,-0.34157392,-0.35876396
6669,0.39079013,-0.6846943,0.4485619,-0.2008723,0.26288176,-0.5538503
6670,0.64688194,-0.72927237,-1.012422,0.24464047,-0.11689179,0.27085117
6671,0.13645214,-0.11474716,-1.7708217,0.045316648,0.13542043,-0.33285794
6672,0.12885636,0.4461669,1.249787,-0.22805376,-0.26238817,0.7322048
6673,0.28025115,-0.31329653,0.98122525,-0.015508721,0.13991608,0.75288504
6674,0.22355063,-2.215443,-0.35144973,0.1747724,-0.19519503,-2.2188537
6675,1.7957308,-0.5097998,1.1486919,-0.35685793,-0.31266293,-0.20872019
6676,0.2732451,0.83564717,-1.1452184,-0.097799204,-0.38440368,0.8050285
6677,0.54935575,-1.3805754,-1.4444056,-0.10189314,-0.18280311,-0.37735078
6678,0.32073727,1.2517232,-2.294611,-0.1430194,-0.41218522,-0.43144596
6679,2.7746081,-0.42545515,-1.8075131,0.07767964,-0.17825305,-0.48229507
6680,-0.44480026,2.2028613,-0.7273488,-0.3306015,-0.17304344,1.4114618
6681,-0.47926235,-0.7635274,-0.63860136,0.08532732,-0.32765117,-0.16972886
6682,0.8269971,-0.26857066,-0.04112224,-0.1620721,-0.31008166,0.12656462
6683,0.42013913,-1.3915333,0.3844975,0.12072454,-0.2766124,0.05348608
6684,-0.93905693,0.8512227,-0.76400155,-0.41477334,-0.54801625,1.6102144
6685,1.3846941,0.09474695,0.783105,-0.046159197,-0.5880392,0.24715713
6686,-0.34452614,-0.5229421,0.814754,-0.023227695,-0.39421976,1.0946124
6687,1.3958675,-0.8321762,-0.16295515,-0.12510043,-0.27043554,1.2963865
6688,-0.0019443815,0.37087855,-0.6139889,-0.61807656,-0.66862065,-1.0691236
6689,2.874758,-0.21451336,-0.97695696,0.2813669,-0.3044151,-0.0074032517
6690,-0.34644294,-0.8346939,-1.1739069,-0.13888793,-0.0390838,-0.077576056
6691,0.6593638,-0.49344003,-2.2578168,-0.79539955,-0.13260567,-0.55898774
6692,-0.65578735,0.24647382,-0.12333109,0.0004992984,-0.51093024,0.21144114
6693,-0.82173944,0.85730904,-0.48428163,-0.3395844,-0.84678656,-0.10872724
6694,3.0161786,-0.30136743,0.08682558,-0.32327598,0.633388,-1.6304859
6695,0.82634234,-1.284134,0.22394821,-0.3192797,-0.5607543,2.00692
6696,-0.28003427,0.26932845,1.0182537,-0.09771755,-0.54734343,-0.57483345
6697,0.7393241,2.3052602,-1.4054413,-0.26859254,-0.22424644,0.16123177
6698,-0.19696572,0.29986084,0.89246815,0.16080931,-0.00141272,-0.8254475
6699,-1.2595129,-0.6303095,-0.36070898,-0.09871637,0.08222554,-0.8236978
6700,3.0233314,0.23498358,0.81301934,-0.24158624,-0.055870198,-0.13921888
6701,-0.67945194,-1.0583601,-0.56167185,-0.08439208,-0.31059182,-0.3281647
6702,-0.15703604,0.38437653,-0.18856418,-0.37383133,4.377813,-2.2822478
6703,0.10195635,0.77575713,1.3111634,0.89796907,-0.25793886,-0.72019964
6704,0.4248249,1.3897728,0.26092184,-0.0966123,8.9993515,1.2416307
6705,1.8130696,-0.71925527,-0.052045487,-0.21532793,-0.06749805,1.1451908
6706,0.3973494,-1.2500023,-1.1018891,-0.06412243,-0.230526,1.8570771
6707,-1.1119251,0.044755094,0.72683054,-0.11369708,-0.5969287,-1.9209621
6708,-0.4755321,-1.1522852,-0.48022252,-0.16013426,-0.051063605,1.2100604
6709,-0.38021523,0.3844226,-0.10986244,-0.10717296,0.7973965,-0.37413493
6710,0.6943439,1.270678,1.297201,0.40816012,-0.050530665,0.08277545
6711,1.2731847,0.44903418,1.0189008,0.47135383,0.8952322,0.5830284
6712,-0.89741,-0.5173113,1.4005381,0.20557158,-0.27716815,0.5834789
6713,0.8818391,-0.33023402,-3.6922736,-0.54922247,-0.13582392,-0.9685784
6714,-0.47283062,1.7520597,-0.2695029,-0.1499544,1.741305,0.25406277
6715,-0.28798684,-0.05755443,-0.8928192,0.10557757,0.64431155,1.3945318
6716,1.5811696,-0.7007247,0.4798898,-0.20557533,-0.15713824,1.0632969
6717,-0.57390827,-0.7228056,-0.5558187,-0.20336136,-0.20842825,0.78190786
6718,0.7882059,-1.3842359,-0.12566045,-0.43162492,0.055305522,0.52689606
6719,-0.89674836,-1.1834962,-0.07314286,0.028899591,-0.016802216,-1.4323742
6720,-0.15823674,-0.535605,0.84200597,0.032495137,-0.14669338,0.2173867
6721,-0.43592015,-0.097047515,0.49891773,-0.3426014,-0.30963397,0.74732876
6722,-1.3004161,-0.581018,-0.024420802,0.3305156,-0.33568093,-1.4842232
6723,-1.6200299,-1.1688933,-0.4988301,-0.75482774,-0.32726035,0.33663392
6724,0.12628143,-0.35750473,-0.22263712,-0.13500512,-0.034966357,0.35854185
6725,1.0990962,0.5076339,2.4924664,-0.32273224,2.698213,1.3873261
6726,0.06713366,0.7939694,1.8787838,-0.40153575,-0.7503145,1.5743663
6727,0.5504282,0.927397,-0.018564578,0.6030841,0.14119066,-0.957063
6728,0.15201953,0.49306154,-0.13572471,0.04383778,-0.32621866,0.65566176
6729,2.2628617,0.14881882,0.21262775,-0.34896126,-0.49198332,-0.54497623
6730,0.99355024,0.8334484,0.3316478,-0.4375034,0.39909455,1.0946794
6731,0.33228633,-0.6102817,-0.39045775,0.2619825,-0.5143734,-0.8940927
6732,-0.7053212,2.2086477,-0.025150035,-0.060863707,-0.48701078,-0.9160615
6733,-1.5479226,-1.2057374,-0.53672165,-0.24865863,-0.32734165,-0.8635915
6734,0.45888427,0.016757423,-0.5703426,-0.1025543,0.25567177,2.1809604
6735,0.7585832,1.5135448,0.33329663,-0.14675754,-0.23660992,-0.97421175
6736,-0.6250213,-0.4504611,1.369875,-0.1751887,1.20935,0.6163793
6737,-0.80168885,-0.8487603,-1.0417316,-0.5133458,0.82278025,0.39918792
6738,0.15869336,0.14700964,0.04132011,-0.24983968,-0.15284757,0.68710583
6739,-0.43354544,0.75118107,-1.1367983,-0.36193392,2.7771149,1.1871666
6740,2.0027854,-0.07739821,-0.0015280036,-0.3081866,-0.5479849,0.7834095
6741,-1.5859282,0.35084376,-0.9054836,-0.19131066,-0.34921125,0.6058563
6742,-0.45142475,0.25273946,-0.19951196,-0.36929157,0.12594543,-1.2181628
6743,1.2385087,-0.2504185,0.57534367,0.011547986,-0.14200474,-0.4545782
6744,0.24433719,0.8491953,0.05623624,-0.49536416,-0.024026312,-0.7768097
6745,1.7825809,-1.0881972,1.1499316,0.26035458,0.28556004,-0.92131704
6746,-1.1514107,0.49571705,-0.2752152,-0.08888678,-0.1767185,-0.6413144
6747,1.8680788,0.4839608,1.5825672,-0.058309622,11.906546,0.35381952
6748,-1.0948912,-1.1455065,1.317605,0.22209136,-0.43674004,-0.3948408
6749,0.17577168,0.2027406,-0.42217,-0.19329642,-0.15812421,-1.6501672
6750,0.10999838,-0.6644308,-1.5390967,-0.40546915,-0.10415234,-0.24548794
6751,1.9608389,-0.6963844,1.4588417,0.36804855,-0.27687836,1.1202146
6752,0.686173,0.97713053,-1.46023,0.83828104,0.058709163,-0.17857723
6753,1.3761634,-0.8043365,0.25839344,-0.12574953,0.13362646,-1.6539538
6754,2.0121365,-1.1925389,2.278749,-0.3083143,0.47329298,0.13966331
6755,1.8743602,1.1599877,0.6877861,0.11148211,-0.33881006,0.2540912
6756,4.1051736,0.23270796,7.032874,-3.0720353,140.99043,5.622066
6757,0.33690754,0.026437296,0.24664594,0.20722315,-0.20972724,0.25646994
6758,0.63508105,-0.7723515,1.530688,-0.3610939,0.07754509,-0.07668736
