,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography,Gender,HasCrCard,IsActiveMember,y
1578,610.601,43.0,9.0,105185.14,2.0,138569.02,Germany,Female,0,1,0.0
1579,501.11823,22.0,1.0,0.0,2.0,64229.914,France,Male,1,1,0.0
1580,631.79333,18.167719,2.0,127308.3,1.0,133982.94,Germany,Male,1,1,1.0
1581,678.87726,42.0,6.0,157847.72,2.0,140788.27,Spain,Male,0,1,0.0
1582,731.05853,61.92244,5.0,0.0,2.0,82372.57,Spain,Male,1,0,0.0
1583,553.8289,27.0,7.0,0.0,1.0,154842.44,France,Male,0,0,0.0
1584,487.0499,67.6298,3.0,142302.67,1.0,83047.0,Germany,Male,1,1,0.0
1585,555.2497,27.0,5.0,69476.14,2.0,103263.016,Germany,Male,1,0,0.0
1586,588.34204,38.0,6.0,138923.78,1.0,185358.47,Spain,Male,1,1,0.0
1587,652.0,35.0,6.0,126732.46,1.0,8995.037,Germany,Male,1,0,0.0
1588,745.7149,49.0,3.0,155319.52,2.0,134601.03,France,Male,1,1,0.0
1589,627.0,37.0,2.0,121646.836,3.8337486,186440.8,France,Male,1,0,0.0
1590,684.38544,67.74599,0.0,117783.58,1.0,185025.48,Germany,Female,1,1,0.0
1591,621.7076,30.0,6.0,0.0,2.0,159392.75,Germany,Male,1,1,0.0
1592,470.0958,31.0,8.0,0.0,1.0,37036.926,Spain,Male,0,1,0.0
1593,665.59485,55.97384,2.0,118002.41,1.0,183886.12,Germany,Female,1,1,0.0
1594,627.107,27.922852,8.0,0.0,2.0,162633.16,France,Female,1,1,1.0
1595,694.07385,44.0,7.0,0.0,1.0,107906.445,France,Female,1,1,0.0
1596,570.9356,43.0,3.0,0.0,2.0,39996.848,Germany,Female,1,1,1.0
1597,579.59094,36.0,6.0,0.0,1.0,155253.08,Germany,Male,1,0,0.0
1598,708.3131,35.0,2.0,123848.44,2.0,81475.39,France,Male,1,0,0.0
1599,680.8953,36.0,8.0,107777.21,1.0,14213.336,France,Male,1,0,0.0
1600,635.6111,45.0,1.0,0.0,2.0,79978.57,France,Male,1,0,0.0
1601,660.23,69.278496,3.0,0.0,1.0,178234.2,Germany,Male,1,0,0.0
1602,655.11743,37.35697,2.0,90121.25,2.0,142450.28,France,Male,1,1,1.0
1603,473.71072,64.47835,1.0,0.0,4.0,129323.88,France,Female,0,0,0.0
1604,721.06415,35.0,2.0,0.0,2.0,137643.58,France,Female,1,1,0.0
1605,736.8643,30.0,8.196945,148896.61,2.0,54577.07,Germany,Female,1,0,0.0
1606,720.07336,33.0,8.0,100173.15,2.0,33124.29,Germany,Female,1,1,0.0
1607,611.3976,32.0,10.0,0.0,1.0,114989.78,France,Male,1,1,0.0
1608,528.935,59.426704,5.0,111229.984,1.0,38292.04,Germany,Female,1,0,0.0
1609,599.91736,49.0,3.0,0.0,1.0,2365.331,France,Female,1,1,0.0
1610,654.90784,58.0,8.0,0.0,2.0,179726.95,Spain,Male,0,0,0.0
1611,543.3665,68.88238,6.0,98784.33,2.0,42404.156,Germany,Male,0,1,0.0
1612,433.5426,46.0,2.0,125288.87,1.0,75702.45,France,Female,1,1,0.0
1613,629.0734,42.0,10.0,0.0,2.0,27349.154,Spain,Male,0,1,0.0
1614,579.6915,44.0,0.0,107084.68,1.0,101619.375,Spain,Female,0,0,0.0
1615,850.0,31.089775,9.0,85556.93,2.9955778,161819.55,France,Male,1,0,0.0
1616,739.39233,47.0,0.0,0.0,2.0,93740.85,France,Male,1,0,1.0
1617,621.3407,32.636467,7.0,0.0,2.0,86672.875,Spain,Female,1,1,0.0
1618,488.3111,34.0,6.0,132747.3,1.0,151919.23,France,Male,1,0,0.0
1619,799.1572,27.0,7.0,0.0,1.0,107563.9,Spain,Male,1,0,1.0
1620,526.14984,39.0,6.0,0.0,1.0,110681.58,Spain,Male,1,1,1.0
1621,709.91235,44.0,3.0,41287.52,1.0,67044.72,Spain,Female,1,1,0.0
1622,444.51608,18.037094,10.0,250747.4,4.0,90.35313,Germany,Female,1,1,0.0
1623,815.435,44.0,9.0,139899.86,1.0,4534.1787,Germany,Male,1,1,0.0
1624,488.73853,36.0,7.0,107786.91,1.0,198579.38,Germany,Female,1,1,0.0
1625,839.642,23.0,10.0,154524.27,1.0,100787.07,France,Female,1,1,1.0
1626,599.05774,22.124756,2.0,0.0,1.0,39194.75,Spain,Female,1,1,0.0
1627,671.0958,19.735483,6.0,0.0,1.0,73756.27,France,Male,0,1,1.0
1628,501.9716,38.0,5.0,121627.06,1.0,115778.86,Spain,Female,1,1,0.0
1629,583.4635,45.0,0.0,136629.17,1.0,171988.72,France,Female,0,1,0.0
1630,637.0385,42.47771,1.0,126599.49,1.0,131612.05,France,Male,0,1,0.0
1631,850.0,48.247448,3.9152563,0.0,1.0,177732.73,France,Male,1,1,0.0
1632,665.9786,47.547356,9.0,0.0,1.0,99698.61,France,Male,1,1,0.0
1633,621.94635,43.094303,6.0,0.0,2.0,64585.99,Germany,Male,1,1,0.0
1634,648.3148,54.0,6.0,0.0,1.0,135951.48,Spain,Male,0,1,0.0
1635,350.0,18.0,0.0,250898.1,1.0,196597.22,France,Female,1,1,0.0
1636,634.7415,38.0,10.0,0.0,2.0,185623.52,Spain,Male,1,1,1.0
1637,627.0,49.0,4.0,139853.84,1.0,39689.17,Spain,Male,0,0,0.0
1638,808.0588,58.717354,8.0,0.0,2.0,140474.5,France,Female,1,1,0.0
1639,442.2086,50.0,7.0,48657.223,1.0,117350.18,Spain,Male,1,1,0.0
1640,544.7011,44.401794,4.0,0.0,2.0,122796.99,France,Male,1,1,0.0
1641,610.86285,48.0,3.0,137010.72,1.0,62367.957,France,Female,0,0,0.0
1642,564.81055,34.0,3.0,0.0,2.0,15932.863,France,Female,1,0,0.0
1643,558.90717,37.0,4.0,124336.15,1.0,82503.79,Germany,Female,1,1,1.0
1644,739.5888,40.0,5.0,146584.16,1.0,109149.8,France,Female,0,1,0.0
1645,551.7883,43.08149,10.0,0.0,2.0,30180.922,France,Female,1,0,0.0
1646,573.91205,37.0,10.0,154427.92,1.0,79561.336,Germany,Male,0,0,0.0
1647,630.5323,31.0,3.0,149076.83,1.0,105884.984,Spain,Female,1,1,0.0
1648,572.22375,42.0,3.0,124184.75,2.0,164771.27,France,Male,1,1,0.0
1649,538.8733,25.0,6.4005966,129447.73,1.0,115785.86,France,Male,0,1,0.0
1650,762.44684,50.141815,3.0,0.0,1.0,150866.75,Spain,Male,1,1,1.0
1651,639.39545,43.0,0.2574947,0.0,2.0,118354.16,France,Female,0,1,0.0
1652,649.8923,63.766823,3.0,136379.64,3.6492069,76077.984,Germany,Female,0,0,0.0
1653,768.5713,36.0,7.0,101394.25,2.0,44410.69,Germany,Male,1,1,0.0
1654,617.0665,22.404753,10.0,60164.418,3.0,170831.81,Germany,Female,1,1,1.0
1655,850.0,43.0,10.0,0.0,2.0,70286.555,Germany,Female,0,1,1.0
1656,652.0,50.0,7.0,0.0,1.0,33099.32,France,Male,0,1,0.0
1657,697.418,26.0,6.0,100582.266,1.0,130951.375,France,Female,1,0,1.0
1658,636.6639,26.0,3.0,0.0,1.0,133497.53,France,Male,1,1,1.0
1659,655.1321,41.0,7.0,111178.07,1.0,179387.08,Germany,Male,1,0,0.0
1660,501.72485,27.159426,4.0,169677.53,1.0,46076.273,Germany,Male,1,1,1.0
1661,559.87616,30.0,2.0,111994.875,2.0,101532.305,Germany,Female,0,1,0.0
1662,602.82367,47.0,7.0,181933.48,1.0,63418.926,France,Male,1,1,0.0
1663,382.13095,42.0,9.0,0.0,1.0,125976.88,France,Male,1,1,0.0
1664,536.191,58.0,9.0,0.0,1.0,64679.31,Germany,Male,0,0,0.0
1665,786.97644,46.0,8.0,112387.086,3.0,80496.04,Germany,Male,0,1,0.0
1666,637.4962,41.0,3.0,0.0,2.0,194602.05,France,Female,1,0,0.0
1667,577.096,54.29668,2.1307514,0.0,1.0,195192.5,France,Male,1,0,0.0
1668,633.1137,36.0,6.0,85252.195,4.0,88499.5,Germany,Female,1,0,1.0
1669,780.7099,36.0,5.0,95024.1,1.0,181727.72,Spain,Female,1,0,1.0
1670,699.34485,33.0,2.0,0.0,2.0,55917.895,Spain,Female,0,1,1.0
1671,691.444,44.0,7.0,0.0,2.0,150303.62,Spain,Male,1,0,0.0
1672,570.934,38.0,6.0,0.0,2.0,8658.948,France,Male,0,1,0.0
1673,726.4527,34.0,2.0,122138.445,1.0,157909.02,Spain,Male,1,0,0.0
1674,767.7336,45.063797,7.3917384,129400.43,1.0,164795.02,Germany,Female,1,0,0.0
1675,850.0,49.0,5.0,176262.56,4.0,46465.504,France,Female,1,1,1.0
1676,594.67975,27.887491,5.0,165265.52,2.0,161832.2,Germany,Female,1,1,0.0
1677,653.32336,43.0,7.0,164250.56,1.0,173607.36,France,Male,0,0,0.0
1678,751.9654,42.0,7.0,139010.77,1.0,194207.12,Spain,Male,1,0,0.0
1679,850.0,30.0,10.0,137169.89,1.0,176594.33,France,Female,1,1,0.0
1680,684.0,44.0,6.0,140449.33,1.0,90632.41,Germany,Male,0,1,0.0
1681,723.58636,35.0,8.0,156806.78,3.0,34788.727,Germany,Female,0,0,1.0
1682,548.81354,33.0,10.0,0.0,1.0,172389.66,Spain,Male,0,0,1.0
1683,501.63184,34.0,6.0,0.0,2.0,191551.2,France,Male,1,0,0.0
1684,446.21667,32.0,9.0,124299.04,1.0,62488.906,France,Male,1,0,0.0
1685,697.0133,37.0,9.0,0.0,2.0,158349.48,France,Female,0,0,1.0
1686,683.86096,37.0,8.0,136232.73,1.0,55556.645,France,Female,1,0,0.0
1687,641.82544,40.0,2.0,0.0,1.0,31096.078,France,Female,1,0,0.0
1688,528.6266,46.0,4.0,98825.695,1.0,40012.36,France,Male,1,0,0.0
1689,776.65607,39.0,5.0,120299.05,1.0,125826.95,France,Male,1,1,0.0
1690,722.4567,78.107185,7.0,0.0,1.0,34058.164,France,Male,1,1,0.0
1691,630.71375,40.0,6.0,0.0,2.0,101398.19,France,Male,0,1,1.0
1692,635.21747,49.0,2.0,146740.64,1.0,67949.305,France,Male,1,0,0.0
1693,567.03326,44.0,5.0,108244.31,3.0,158920.28,Germany,Male,0,1,0.0
1694,628.46515,48.587746,8.0,132444.78,1.0,27398.89,Spain,Female,0,1,0.0
1695,779.6572,47.37764,3.0,127155.24,1.0,121144.95,France,Male,0,0,0.0
1696,687.50946,54.0,10.0,149160.42,2.0,86330.16,Germany,Female,1,0,0.0
1697,761.73206,29.641222,7.0,0.0,1.0,155350.39,France,Female,1,1,0.0
1698,580.11456,31.0,1.0,101475.19,1.0,115351.34,France,Male,0,0,0.0
1699,793.41113,36.0,0.0,0.0,2.0,126313.85,France,Male,1,0,0.0
1700,670.0159,28.0,3.0,163728.45,1.0,39439.54,France,Female,1,1,1.0
1701,526.5944,19.306383,4.0,125741.07,1.0,198903.55,France,Female,0,1,1.0
1702,547.13837,39.0,0.0,137369.36,2.0,116249.72,France,Male,1,1,0.0
1703,544.5782,40.0,9.0,0.0,2.0887392,106812.25,Germany,Male,1,1,0.0
1704,360.18665,29.0,10.0,0.0,1.0,944.53784,Spain,Female,1,0,1.0
1705,668.96844,35.0,6.0,97815.47,1.0,195649.86,Germany,Male,1,1,1.0
1706,717.3107,38.0,3.0,71846.96,2.0,59692.24,France,Male,0,0,0.0
1707,350.0,19.160948,0.0,250898.1,4.0,199712.67,Spain,Female,1,1,0.0
1708,687.5865,40.0,6.0,152309.17,1.0,131945.02,France,Male,1,0,0.0
1709,696.5038,34.0,9.0,154788.4,2.0,56219.48,France,Female,0,0,0.0
1710,584.30585,40.0,8.0,0.0,1.0,49974.05,Spain,Male,0,0,0.0
1711,555.8257,44.0,7.0,119721.62,1.0,113570.586,Spain,Male,1,0,0.0
1712,620.4863,25.0,5.0,0.0,2.0,101136.09,France,Male,0,1,1.0
1713,568.7673,42.48216,10.0,0.0,1.0,167597.86,Spain,Female,1,0,0.0
1714,608.75146,41.0,4.0,0.0,2.0,11051.95,Spain,Male,1,0,0.0
1715,850.0,40.0,1.0,0.0,1.0,182948.14,France,Female,1,1,0.0
1716,558.71686,58.0,0.0,0.0,1.0,164610.78,Germany,Male,1,1,0.0
1717,634.88,42.0,7.0,0.0,1.0,58893.355,Spain,Female,1,1,0.0
1718,736.8032,48.46889,0.0,0.0,1.0,150988.33,France,Male,0,1,0.0
1719,729.0648,38.0,3.0,142672.39,2.0,199183.05,Germany,Female,0,0,1.0
1720,677.1818,51.0,10.0,0.0,2.0,19967.719,Spain,Male,0,0,1.0
1721,514.1561,44.0,7.0,168080.77,1.0,146505.39,Spain,Male,0,1,0.0
1722,736.657,32.0,7.0,0.0,1.0,129572.625,France,Female,1,0,0.0
1723,512.797,36.34449,7.0,109183.98,2.0,157375.61,France,Male,0,0,0.0
1724,507.43304,18.0,10.0,243185.38,4.0,100552.445,Germany,Female,1,1,0.0
1725,627.0,33.0,0.0,98302.88,2.0,126692.0,France,Male,1,1,0.0
1726,540.54315,32.0,5.0,154546.83,1.0,21914.197,Germany,Male,0,1,1.0
1727,713.1087,67.69704,3.8205538,0.0,1.0,115787.625,Spain,Male,0,0,0.0
1728,611.6444,61.123592,0.0,112548.38,3.0,187155.7,Germany,Male,0,0,0.0
1729,485.69067,29.0,0.0,105798.336,1.0,180569.48,France,Male,0,0,0.0
1730,723.80096,36.0,0.0,134485.39,2.0,18868.477,Germany,Female,1,0,1.0
1731,570.2514,30.0,3.0,0.0,1.0,192946.28,France,Male,1,1,1.0
1732,759.1973,43.0,0.0,0.0,1.0,194378.36,France,Female,0,1,1.0
1733,551.91187,37.0,7.0,136359.39,1.0,154012.56,France,Female,1,1,0.0
1734,597.8047,56.0,10.0,64407.555,3.0,99474.25,France,Male,1,1,0.0
1735,480.21533,32.0,1.0,137385.08,1.0,129542.03,France,Female,1,1,0.0
1736,593.53485,33.0,10.0,0.0,1.0,92840.46,Germany,Male,1,1,0.0
1737,742.67,30.0,5.0,0.0,2.0,76150.63,Spain,Male,0,0,0.0
1738,642.4981,41.0,2.0,0.0,1.0,101551.62,Spain,Female,1,1,0.0
1739,641.7049,43.0,7.0,0.0,1.0,134649.05,France,Female,1,0,0.0
1740,486.32037,27.0,2.0,125063.32,2.0,79995.26,Spain,Male,1,0,0.0
1741,533.43805,77.65349,7.0,135419.45,1.0,171085.69,Germany,Female,1,1,1.0
1742,639.5329,38.0,10.0,142167.86,2.0,167131.36,Germany,Female,1,0,0.0
1743,706.99835,37.0,9.0,133578.48,2.0,161323.7,Germany,Female,1,1,0.0
1744,660.96295,35.0,7.0,0.0,2.0,38939.703,France,Male,0,1,0.0
1745,665.5233,41.0,3.0,0.0,1.0,121195.414,France,Male,0,1,0.0
1746,592.31494,66.29853,8.0,0.0,1.0,191428.88,Spain,Female,0,1,0.0
1747,679.75543,38.0,4.4472775,40247.902,1.0,167665.34,France,Male,0,1,0.0
1748,850.0,58.0,6.0,122684.11,1.0,79198.71,France,Female,1,1,0.0
1749,661.4706,47.0,6.0,128716.4,1.0,124414.53,France,Female,1,0,0.0
1750,587.21075,41.0,4.0,97004.41,2.0,130984.83,Germany,Male,0,0,0.0
1751,748.42285,44.0,3.0,142700.52,1.0,149000.55,France,Male,1,1,0.0
1752,747.6776,35.0,10.0,157197.31,1.0,147939.86,Spain,Male,1,0,0.0
1753,850.0,41.0,0.0,142759.77,1.0,168868.64,France,Female,1,1,0.0
1754,722.07745,59.0307,2.0,144508.19,2.0,164523.31,Germany,Female,0,1,0.0
1755,356.80737,20.605736,0.0,75429.88,1.0,199814.08,France,Male,1,1,0.0
1756,824.881,75.16507,9.0,0.0,1.0,71001.54,Spain,Female,1,1,0.0
1757,628.0565,35.0,0.0,151328.95,1.0,141173.47,France,Female,1,0,0.0
1758,646.422,26.0,4.0,125105.97,1.0,23851.043,Spain,Male,1,1,0.0
1759,415.88312,47.0,5.0,0.0,3.0,179618.47,France,Male,1,0,1.0
1760,756.78766,47.0,2.0,113490.52,2.0,156479.53,Spain,Male,1,1,0.0
1761,745.8061,40.0,5.0,98347.94,1.0,133677.0,Germany,Female,0,0,1.0
1762,687.78705,36.0,3.0,171801.22,1.0,102156.43,Germany,Male,0,1,0.0
1763,794.0965,23.0,9.0,0.0,2.0,182150.4,Spain,Male,1,0,0.0
1764,671.4802,61.87165,4.297117,0.0,2.0,173311.03,France,Female,1,0,0.0
1765,778.5801,37.97218,7.0613613,128374.71,1.0,111543.95,Germany,Female,1,0,1.0
1766,665.16003,44.0,3.0,126421.87,2.0,160149.39,France,Female,0,1,0.0
1767,758.68463,46.0,3.0,164497.5,3.0,76939.15,Germany,Male,0,0,0.0
1768,609.1755,35.0,9.0,92085.9,1.0,177732.97,Germany,Female,0,1,0.0
1769,573.405,43.11793,6.0,0.0,2.0,147012.36,France,Female,1,1,0.0
1770,725.4707,51.29117,5.0,145968.98,3.0063167,100611.13,Spain,Male,1,0,0.0
1771,621.18494,35.0,3.0,97548.71,2.0,51245.67,Spain,Male,1,1,0.0
1772,801.5963,72.857925,2.0,108029.88,1.0,32236.92,France,Female,0,1,0.0
1773,558.6002,39.0,1.0,151208.52,1.0,16655.543,France,Male,0,0,0.0
1774,544.20276,40.2448,5.0,113838.79,1.0,126158.125,Spain,Male,0,1,1.0
1775,473.27054,39.0,3.0,141694.66,1.0,172958.69,France,Female,0,1,0.0
1776,648.75525,44.0,0.91365695,183963.33,1.0,38750.08,France,Male,1,1,0.0
1777,448.20767,47.0,1.0,0.0,1.0,70690.016,France,Male,1,0,0.0
1778,673.6975,31.0,5.0,0.0,1.0,190101.12,Spain,Female,0,0,0.0
1779,675.4227,21.783895,0.0,111756.74,1.0,94630.766,Spain,Female,1,0,1.0
1780,680.44147,26.0,7.0,130969.4,1.0,183419.97,Germany,Male,1,1,0.0
1781,557.91046,18.672895,6.0,0.0,1.0,60579.3,Spain,Female,0,0,1.0
1782,550.1914,40.0,2.0,0.0,1.0,158101.6,Spain,Female,1,0,0.0
1783,585.7581,30.0,6.0,125244.72,1.0,145703.9,Germany,Male,1,0,0.0
1784,555.0535,42.0,3.0,0.0,1.0,98991.695,France,Female,1,1,0.0
1785,546.2216,41.0,7.921807,141598.36,1.0,169125.16,France,Female,0,1,0.0
1786,653.60254,63.45702,2.0,150865.9,1.0,53462.81,Spain,Female,0,1,0.0
1787,709.5132,23.0,8.0,188031.42,2.0,91104.555,Germany,Male,1,0,0.0
1788,850.0,50.588566,2.0,0.0,2.0,188161.11,France,Female,1,1,0.0
1789,720.32855,46.0,2.0,105055.98,1.0,101480.93,Spain,Male,1,1,0.0
1790,708.7346,61.2657,8.0,0.0,2.0,54257.73,France,Female,1,0,0.0
1791,717.76746,56.696735,8.0,0.0,1.0,129768.445,France,Male,0,0,0.0
1792,541.07947,47.0,7.0,0.0,1.0,41777.95,France,Male,0,0,0.0
1793,472.0191,42.0,1.0,139558.55,1.0,177613.98,France,Female,0,0,0.0
1794,850.0,39.0,10.0,116634.68,1.0,24779.658,Germany,Male,1,1,0.0
1795,645.39813,57.0,9.0,0.0,1.0,133141.14,Germany,Male,0,1,0.0
1796,601.12854,35.0,3.0,0.0,3.0,56386.81,Spain,Male,0,1,0.0
1797,707.4053,53.0,3.0,0.0,2.0,92834.32,Spain,Male,0,1,0.0
1798,710.70074,36.45941,5.0,0.0,2.0,118345.36,Spain,Male,0,1,0.0
1799,712.82965,36.0,5.0,0.0,4.0,149312.5,France,Female,0,0,0.0
1800,836.9106,42.0,2.0,155814.84,3.0,77154.76,Germany,Male,0,0,0.0
1801,850.0,41.501976,2.0,0.0,2.0,9922.15,Spain,Male,1,0,0.0
1802,615.29535,26.0,2.0,0.0,1.0,121888.2,France,Female,1,0,0.0
1803,632.0779,38.72088,0.0,106820.18,1.0,14510.563,France,Female,0,0,0.0
1804,850.0,28.0,6.0,103442.31,3.0,53956.89,France,Female,0,0,0.0
1805,581.65155,32.0,2.0,0.0,1.0,197298.94,Spain,Male,0,1,0.0
1806,523.5727,25.0,2.0,0.0,3.0593271,71623.08,France,Female,0,0,0.0
1807,472.06583,24.0,2.0,0.0,2.0,38024.312,France,Male,1,0,0.0
1808,466.72415,32.0,5.0,0.0,2.0,65950.85,Spain,Male,0,0,1.0
1809,745.9421,38.0,2.0,87040.9,1.0,36583.64,France,Female,1,1,1.0
1810,544.6828,51.0,3.0,161861.8,2.0,139522.12,Germany,Male,1,1,0.0
1811,850.0,64.91777,7.0,0.0,1.0,166507.67,France,Male,0,0,0.0
1812,579.6303,34.0,4.0,0.0,2.2830443,113355.92,France,Male,1,0,0.0
1813,665.2678,31.0,6.0,140826.83,1.0,46214.074,France,Female,1,0,1.0
1814,698.8592,42.0,1.0,0.0,1.0,95180.805,France,Male,1,0,0.0
1815,435.54916,47.0,10.0,0.0,1.0,47322.125,France,Male,1,1,0.0
1816,612.52856,40.0,8.0,122195.36,2.0,120291.59,Spain,Female,0,0,0.0
1817,641.5592,50.0,7.0,127628.875,1.0,82965.95,France,Female,0,1,0.0
1818,850.0,38.496,3.0,0.0,2.0,99254.63,France,Female,1,1,0.0
1819,648.6272,30.0,2.0,170931.19,1.0,147372.47,France,Female,0,0,0.0
1820,654.68835,36.0,6.0,0.0,2.0,127629.62,France,Male,0,1,0.0
1821,703.3502,44.0,0.0,117299.53,1.0,156148.8,France,Male,1,0,1.0
1822,639.5954,35.0,8.0,166931.28,2.0,70465.53,Germany,Male,1,1,0.0
1823,507.7324,25.0,4.0,0.0,1.0,178907.62,France,Male,1,0,1.0
1824,541.5231,54.944435,9.0,0.0,1.0,9180.119,Germany,Female,1,1,0.0
1825,436.64032,40.0,7.0,0.0,2.0,18262.338,France,Male,0,1,1.0
1826,694.4167,32.0,7.0,121604.125,1.0,166705.14,France,Male,1,1,0.0
1827,698.20886,35.0,7.0,0.0,2.0,5526.6997,Germany,Female,1,0,0.0
1828,609.4504,49.0,1.0,87363.016,1.0,78643.2,Spain,Female,1,1,1.0
1829,534.5349,46.0,3.0,111619.14,1.0,136401.86,France,Male,0,1,0.0
1830,713.4577,37.0,2.0,0.0,1.0,146355.58,France,Male,1,0,0.0
1831,561.68646,34.0,2.0,107959.3,1.0,159617.56,Germany,Male,1,1,1.0
1832,596.6891,41.0,5.0,0.0,2.0,82223.28,France,Female,0,1,0.0
1833,533.1427,26.0,10.0,114103.97,1.0,198902.38,Germany,Male,1,0,0.0
1834,585.153,50.0,8.0,0.0,1.0,105129.57,France,Female,0,0,0.0
1835,775.9712,47.405216,8.0,0.0,2.0,19117.525,Spain,Male,0,0,0.0
1836,624.7962,38.84389,7.0,0.0,1.6638112,105586.414,Spain,Female,1,1,0.0
1837,682.3256,31.0,8.0,141921.42,1.0,113440.56,France,Male,0,1,0.0
1838,698.1391,51.0,2.0,93765.45,1.0,7090.9033,France,Male,1,1,0.0
1839,611.0655,38.0,8.0,0.0,2.0,108628.64,France,Female,1,1,0.0
1840,850.0,26.0,0.0,86119.91,1.0,198048.83,Germany,Male,1,0,0.0
1841,451.7186,26.0,8.0,149428.86,1.0,100469.625,France,Male,1,0,0.0
1842,723.64496,40.0,7.0,0.0,1.0,53818.137,Spain,Female,1,1,0.0
1843,606.05414,24.825216,10.0,121351.79,2.0,179450.25,France,Male,0,0,0.0
1844,544.1153,33.0,2.0,140990.64,1.0,59384.887,France,Male,0,1,1.0
1845,667.0,49.93295,8.0,0.0,1.0,153164.39,Germany,Male,1,1,0.0
1846,606.426,28.0,5.0,0.0,1.0,171438.42,Spain,Male,0,1,0.0
1847,540.4609,34.0,4.0,137396.22,1.0,52242.28,France,Male,1,1,0.0
1848,669.7598,42.0,5.0,0.0,2.0,119044.4,Germany,Female,1,0,0.0
1849,845.8961,43.0,2.0,128016.266,2.0,56130.977,France,Female,1,1,0.0
1850,784.84015,41.0,0.0,0.0,2.0,8415.371,Spain,Male,1,0,1.0
1851,740.19684,71.100494,7.0,0.0,1.0,198597.6,France,Female,1,1,0.0
1852,674.0394,37.0,6.0,0.0,2.0,62425.273,France,Female,1,0,0.0
1853,664.95374,41.0,5.0,0.0,2.0,180920.31,Spain,Male,0,1,0.0
1854,604.60175,38.0,10.0,144914.67,1.0,31304.47,Germany,Male,0,1,0.0
1855,555.818,34.0,2.0,0.0,2.0,155804.48,France,Male,1,1,0.0
1856,516.7934,36.0,1.0,125327.24,1.0,143109.14,Germany,Male,1,0,1.0
1857,587.1637,67.017944,7.0,0.0,2.0,178672.16,France,Female,1,1,0.0
1858,641.3752,66.34543,5.0,148334.22,1.0,53924.53,Germany,Male,0,1,0.0
1859,676.0824,81.44539,10.0,0.0,1.0,6710.139,France,Male,0,0,0.0
1860,574.82874,40.0,5.0,0.0,2.0,14665.704,France,Female,0,1,0.0
1861,692.3365,32.0,8.0,0.0,1.0,48322.355,France,Male,0,1,1.0
1862,629.94257,49.0,10.0,134591.62,1.0,157057.4,France,Male,0,0,0.0
1863,617.12085,42.0,5.0,140808.55,1.0,10723.5205,Spain,Male,1,0,0.0
1864,767.16486,33.0,5.0,0.0,1.0,199090.73,France,Male,1,1,0.0
1865,460.6869,32.0,4.0,116074.0,1.0,104152.03,France,Male,1,0,0.0
1866,845.3613,43.0,4.0,114996.28,3.0400646,21493.668,Germany,Female,1,0,0.0
1867,850.0,45.0,7.0,141089.89,1.0,99359.44,France,Female,1,1,0.0
1868,466.22897,68.53625,1.0,142583.88,1.0,105484.23,France,Female,1,1,0.0
1869,509.23526,58.0,8.0,87026.375,1.0,25903.357,Germany,Male,0,0,1.0
1870,544.8911,34.0,4.0,0.0,1.0,128354.99,France,Male,1,1,0.0
1871,553.83093,31.0,5.0,64116.29,1.0,171339.28,France,Male,0,1,0.0
1872,451.44556,57.758442,6.0,0.0,1.0,195822.02,France,Male,0,0,0.0
1873,614.44464,64.10555,9.0,104345.61,1.0,145981.94,Germany,Male,1,1,0.0
1874,600.9916,33.0,0.0,131435.48,1.0,24741.648,Germany,Female,0,1,1.0
1875,496.1801,58.0,0.0,0.0,2.0,41112.426,France,Female,1,0,0.0
1876,613.8956,41.0,10.0,0.0,2.0,25505.338,Germany,Male,1,1,0.0
1877,714.08215,45.0,8.0,0.0,2.0,164116.72,France,Male,1,1,0.0
1878,594.56915,36.187435,2.0,0.0,2.0,14590.193,France,Male,0,1,0.0
1879,751.2575,49.0,8.0,124699.03,2.0,156302.17,France,Female,0,1,1.0
1880,589.0489,33.0,8.0,173352.44,3.0,7081.2812,Germany,Female,1,0,0.0
1881,660.0792,40.0,8.0,137274.03,1.0,174457.64,Germany,Female,1,0,0.0
1882,613.609,38.0,7.0,119068.59,1.0,176317.72,France,Male,1,0,1.0
1883,748.011,23.0,7.0,78357.18,1.0,121310.72,France,Female,1,1,0.0
1884,536.39923,31.0,4.0,63964.938,1.0,190301.53,Germany,Male,0,0,1.0
1885,759.9091,46.0,7.0,92803.17,1.0,27698.168,France,Female,1,0,1.0
1886,598.3248,44.0,7.381062,0.0,2.0,110052.516,France,Male,1,0,0.0
1887,513.83307,56.381454,1.0,85072.164,4.0,117701.516,Spain,Female,0,0,0.0
1888,714.3916,38.0,4.0,0.0,2.0,121289.49,France,Male,1,1,0.0
1889,688.6443,50.0,3.0,0.0,3.0,131473.42,Germany,Female,1,0,0.0
1890,640.7878,52.077557,6.0,142629.11,1.0,96187.44,France,Female,1,1,1.0
1891,850.0,35.0,6.0,0.0,2.0,103792.34,Germany,Female,0,1,0.0
1892,516.1488,36.0,8.0,165475.3,1.0,167734.95,France,Male,1,0,0.0
1893,656.76416,31.0,2.0,164284.55,1.0,32417.06,Germany,Female,1,1,0.0
1894,806.5981,29.0,5.6654863,119007.3,2.0,43953.06,Spain,Male,0,1,0.0
1895,523.13196,33.0,1.0,0.0,2.0,189226.72,Spain,Male,0,0,0.0
