,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography,Gender,HasCrCard,IsActiveMember,y
1831,850.0,18.0,10.0,250898.1,4.0,199970.73,France,Female,1,0,0.0
1832,850.0,92.0,0.0,0.0,4.0,90.07,Spain,Male,0,1,0.0
1833,850.0,92.0,10.0,250898.1,1.0,199970.73,Germany,Male,0,1,0.0
1834,350.0,92.0,10.0,250898.1,4.0,90.07,Spain,Female,1,1,0.0
1835,350.0,92.0,10.0,250898.1,4.0,199970.73,Germany,Male,0,0,1.0
1836,850.0,18.0,0.0,0.0,4.0,90.07,Spain,Female,1,0,0.0
1837,850.0,92.0,10.0,0.0,1.0,90.07,France,Female,0,1,0.0
1838,350.0,92.0,0.0,0.0,1.0,90.07,France,Female,1,1,0.0
1839,850.0,18.0,10.0,250898.1,4.0,199970.73,Spain,Female,0,0,0.0
1840,662.7257,18.0,10.0,250898.1,1.0,90.07,Spain,Male,1,0,0.0
1841,850.0,18.0,10.0,0.0,4.0,90.07,France,Female,1,0,0.0
1842,850.0,92.0,0.0,250898.1,1.0,90.07,France,Male,1,0,0.0
1843,350.0,92.0,0.0,250898.1,1.0,90.07,Spain,Female,1,0,0.0
1844,350.0,18.0,10.0,250898.1,1.0,199970.73,France,Male,1,0,0.0
1845,850.0,92.0,10.0,250898.1,4.0,199970.73,France,Male,0,1,0.0
1846,850.0,18.0,10.0,250898.1,1.0,199970.73,Spain,Male,1,0,1.0
1847,850.0,18.0,10.0,250898.1,4.0,90.07,Spain,Male,1,0,0.0
1848,350.0,18.0,10.0,250898.1,4.0,90.07,Germany,Male,1,0,0.0
1849,850.0,92.0,10.0,250898.1,4.0,199970.73,Germany,Male,0,1,0.0
1850,850.0,92.0,0.0,0.0,1.0,199970.73,France,Female,1,0,0.0
1851,350.0,92.0,0.0,0.0,4.0,90.07,Spain,Male,0,1,0.0
1852,850.0,18.0,10.0,0.0,1.0,199970.73,Germany,Female,0,0,0.0
1853,350.0,18.0,10.0,0.0,4.0,199970.73,France,Male,1,0,0.0
1854,350.0,18.0,0.0,250898.1,1.0,90.07,France,Male,0,0,0.0
1855,350.0,18.0,0.0,250898.1,1.0,90.07,France,Male,1,1,0.0
1856,850.0,92.0,10.0,0.0,1.0,199970.73,Germany,Male,1,0,1.0
1857,350.0,92.0,0.0,0.0,4.0,90.07,France,Male,0,0,0.0
1858,850.0,92.0,0.0,0.0,4.0,90.07,Germany,Female,1,0,0.0
1859,850.0,92.0,10.0,0.0,4.0,199970.73,France,Male,0,0,1.0
1860,850.0,18.0,10.0,250898.1,4.0,199970.73,France,Male,0,0,1.0
1861,350.0,92.0,10.0,0.0,1.0,90.07,France,Female,1,0,0.0
1862,850.0,18.0,0.0,0.0,4.0,30000.104,Spain,Male,0,0,1.0
1863,850.0,18.0,0.0,0.0,1.0,90.07,Germany,Female,0,0,0.0
1864,350.0,92.0,0.0,250898.1,4.0,199970.73,Germany,Female,1,0,0.0
1865,350.0,92.0,10.0,250898.1,1.0,90.07,France,Female,1,1,0.0
1866,850.0,92.0,10.0,0.0,4.0,199970.73,France,Female,1,1,0.0
1867,350.0,92.0,0.0,0.0,1.0,199970.73,France,Male,0,0,0.0
1868,850.0,18.0,0.0,0.0,1.0,90.07,Germany,Male,1,1,0.0
1869,850.0,18.0,0.0,0.0,4.0,199970.73,France,Female,1,1,0.0
1870,850.0,18.0,0.0,250898.1,4.0,199970.73,Spain,Female,1,0,0.0
1871,350.0,18.0,10.0,250898.1,4.0,90.07,Germany,Female,1,0,0.0
1872,723.21246,18.0,0.0,250898.1,4.0,199970.73,Spain,Female,1,0,1.0
1873,350.0,92.0,0.0,250898.1,1.0,90.07,Spain,Male,0,0,0.0
1874,850.0,18.0,0.0,0.0,4.0,199970.73,France,Female,0,0,1.0
1875,850.0,92.0,0.0,250898.1,4.0,199970.73,Germany,Male,1,0,0.0
1876,850.0,18.0,10.0,250898.1,4.0,90.07,France,Male,0,0,0.0
1877,850.0,92.0,0.0,0.0,1.0,199970.73,France,Male,1,1,0.0
1878,350.0,18.0,0.0,192798.47,1.0,90.07,Spain,Male,0,1,1.0
1879,350.0,92.0,0.0,250898.1,4.0,90.07,France,Male,1,1,1.0
1880,850.0,92.0,10.0,250898.1,4.0,199970.73,France,Male,1,0,1.0
1881,350.0,18.0,0.0,0.0,1.0,90.07,France,Male,1,1,0.0
1882,350.0,18.0,0.0,250898.1,4.0,90.07,Spain,Female,0,0,0.0
1883,850.0,92.0,0.0,250898.1,4.0,199970.73,France,Female,0,1,0.0
1884,350.0,18.0,0.0,250898.1,1.0,199970.73,Spain,Female,0,1,0.0
1885,850.0,18.0,10.0,250898.1,1.0,90.07,Germany,Female,1,0,0.0
1886,350.0,92.0,10.0,0.0,4.0,90.07,Spain,Male,1,0,0.0
1887,850.0,18.0,10.0,153289.31,1.0,90.07,France,Female,0,0,0.0
1888,850.0,18.0,0.0,0.0,4.0,199970.73,France,Female,1,0,0.0
1889,850.0,18.0,0.0,0.0,1.0,199970.73,Germany,Female,1,1,0.0
1890,850.0,18.0,0.0,150344.75,1.0,199970.73,Germany,Male,1,1,0.0
1891,350.0,18.0,0.0,0.0,1.0,199970.73,Germany,Female,0,0,0.0
1892,850.0,92.0,10.0,250898.1,4.0,90.07,Spain,Male,1,1,0.0
1893,850.0,92.0,0.0,0.0,1.0,90.07,Germany,Male,1,1,0.0
1894,850.0,92.0,10.0,0.0,4.0,90.07,France,Female,0,0,0.0
1895,850.0,18.0,10.0,250898.1,1.0,90.07,Spain,Female,1,1,0.0
1896,850.0,92.0,0.0,250898.1,1.0,90.07,France,Female,1,0,1.0
1897,350.0,18.0,0.0,250898.1,4.0,90.07,Germany,Male,1,1,0.0
1898,350.0,92.0,0.0,250898.1,4.0,199970.73,France,Male,0,0,1.0
1899,350.0,92.0,10.0,250898.1,4.0,199970.73,Germany,Male,0,1,1.0
1900,350.0,92.0,0.0,250898.1,4.0,199970.73,Germany,Female,0,1,0.0
1901,350.0,92.0,0.0,0.0,4.0,90.07,Germany,Male,1,1,0.0
1902,850.0,18.0,0.0,250898.1,1.0,199970.73,Germany,Male,1,0,0.0
1903,350.0,92.0,10.0,250898.1,1.0,90.07,Spain,Female,0,1,0.0
1904,350.0,18.0,0.0,0.0,4.0,90.07,Germany,Female,1,0,0.0
1905,350.0,18.0,10.0,0.0,1.0,199970.73,Spain,Female,0,1,0.0
1906,350.0,18.0,0.0,250898.1,1.0,199970.73,Spain,Male,1,1,0.0
1907,850.0,91.996,10.0,0.0,1.0,90.07,Germany,Female,1,1,0.0
1908,850.0,18.0,10.0,0.0,1.0,90.07,France,Female,1,0,1.0
1909,350.0,92.0,0.0,0.0,3.0,90.07,Spain,Male,0,0,1.0
1910,850.0,18.0,0.0,0.0,1.0,199970.73,France,Male,0,0,1.0
1911,350.0,18.0,0.0,0.0,1.0,90.07,France,Male,0,0,0.0
1912,850.0,18.0,10.0,0.0,4.0,90.07,Germany,Female,0,1,1.0
1913,850.0,92.0,10.0,0.0,4.0,199970.73,France,Female,1,0,0.0
1914,350.0,92.0,10.0,250898.1,1.0,199970.73,Spain,Female,1,0,0.0
1915,850.0,92.0,10.0,0.0,1.0,90.07,France,Male,0,1,0.0
1916,850.0,92.0,10.0,0.0,1.0,90.07,Spain,Male,1,1,0.0
1917,850.0,18.0,0.0,250898.1,1.0,90.07,Spain,Male,0,0,0.0
1918,850.0,92.0,0.0,0.0,1.0,90.07,France,Male,1,0,0.0
1919,850.0,18.0,0.0,250898.1,4.0,191453.45,Germany,Female,0,0,1.0
1920,850.0,92.0,10.0,0.0,1.0,90.07,Germany,Male,0,0,0.0
1921,350.0,92.0,10.0,0.0,1.0,199970.73,Germany,Male,0,0,0.0
1922,350.0,92.0,0.0,0.0,4.0,90.07,Germany,Female,0,0,0.0
1923,850.0,92.0,10.0,0.0,1.0,199970.73,Spain,Female,0,1,0.0
1924,850.0,50.0,10.0,250898.1,4.0,199970.73,France,Female,0,0,0.0
1925,350.0,92.0,10.0,250898.1,1.0,199970.73,Spain,Male,0,1,1.0
1926,611.8273,92.0,0.0,0.0,4.0,199970.73,France,Female,1,1,0.0
1927,850.0,92.0,10.0,250898.1,4.0,199970.73,France,Male,0,1,0.0
1928,850.0,18.0,10.0,0.0,4.0,926.3864,France,Male,0,1,0.0
1929,350.0,18.0,10.0,0.0,4.0,199970.73,France,Female,0,1,0.0
1930,850.0,92.0,10.0,250898.1,4.0,90.07,France,Female,1,1,0.0
1931,850.0,18.0,10.0,250898.1,1.0,199970.73,France,Female,0,1,0.0
1932,350.0,18.0,0.0,0.0,1.0,199970.73,Spain,Female,0,0,0.0
1933,850.0,92.0,10.0,250892.48,1.0,90.07,France,Male,1,0,0.0
1934,350.0,18.0,10.0,250898.1,4.0,90.07,France,Male,1,0,0.0
1935,350.0,18.0,0.0,250898.1,4.0,19428.5,France,Female,0,0,0.0
1936,350.0,92.0,0.0,0.0,4.0,199970.73,Spain,Female,1,0,1.0
1937,350.0,42.0,0.0,250898.1,4.0,199970.73,Germany,Female,1,1,0.0
1938,850.0,92.0,10.0,250898.1,4.0,90.07,Spain,Male,0,1,0.0
1939,350.0,18.0,0.0,250898.1,4.0,199970.73,France,Female,0,1,0.0
1940,850.0,92.0,0.0,250898.1,4.0,199970.73,Germany,Female,0,0,0.0
1941,850.0,18.0,10.0,0.0,4.0,90.07,Spain,Female,1,1,0.0
1942,350.0,92.0,10.0,250898.1,4.0,90.07,France,Male,0,0,1.0
1943,850.0,92.0,10.0,250898.1,4.0,90.07,Spain,Female,0,1,1.0
1944,350.0,92.0,10.0,250898.1,1.0,90.07,France,Male,1,1,0.0
1945,350.0,18.0,10.0,250898.1,4.0,199970.73,France,Female,1,1,1.0
1946,850.0,18.0,0.0,0.0,1.0,90.07,Germany,Female,0,1,0.0
1947,850.0,92.0,10.0,0.0,4.0,90.07,Spain,Female,1,0,1.0
1948,350.0,18.0,10.0,250898.1,1.0,199970.73,France,Female,0,1,0.0
1949,850.0,18.0,0.0,250898.1,1.0,199970.73,France,Male,0,0,1.0
1950,350.0,18.0,10.0,250898.1,4.0,90.07,Spain,Female,1,0,0.0
1951,850.0,18.0,10.0,250898.1,1.0,90.07,Germany,Female,1,0,0.0
1952,850.0,92.0,0.0,0.0,1.0,199970.73,Germany,Female,1,0,1.0
1953,350.0,18.0,10.0,0.0,4.0,90.07,France,Female,0,1,0.0
1954,350.0,18.0,10.0,250898.1,1.0,90.07,Spain,Female,1,0,0.0
1955,350.0,92.0,10.0,0.0,1.0,158025.16,France,Female,0,1,0.0
1956,850.0,92.0,0.0,0.0,4.0,90.07,Germany,Female,1,1,0.0
1957,350.0,18.0,0.0,0.0,4.0,177207.86,France,Female,1,1,1.0
1958,850.0,18.0,10.0,0.0,1.0,90.07,France,Female,0,0,0.0
1959,350.0,18.0,10.0,0.0,4.0,90.07,Spain,Male,1,0,0.0
1960,850.0,18.0,10.0,250898.1,4.0,1358.2002,Spain,Male,1,0,1.0
1961,850.0,18.0,10.0,250898.1,1.0,199970.73,Germany,Female,1,0,0.0
1962,850.0,92.0,10.0,250898.1,4.0,90.07,France,Female,1,0,0.0
1963,350.0,92.0,0.0,0.0,4.0,90.07,France,Male,1,0,0.0
1964,850.0,18.0,10.0,0.0,1.0,199970.73,France,Female,1,1,0.0
1965,850.0,18.0,10.0,0.0,4.0,90.07,Spain,Female,1,0,0.0
1966,850.0,92.0,10.0,250898.1,4.0,90.07,France,Female,1,1,1.0
1967,850.0,18.0,10.0,0.0,4.0,90.07,France,Male,1,1,1.0
1968,350.0,18.0,0.0,0.0,4.0,199970.73,France,Male,0,0,0.0
1969,850.0,18.0,0.0,250898.1,4.0,90.07,France,Female,1,0,1.0
1970,350.0,92.0,10.0,250898.1,4.0,199970.73,Germany,Male,1,1,1.0
1971,850.0,92.0,10.0,0.0,4.0,90.07,Spain,Male,1,0,0.0
1972,350.0,92.0,0.0,250898.1,1.0,199970.73,France,Male,1,1,0.0
1973,350.0,92.0,10.0,0.0,1.0,90.07,France,Male,1,1,0.0
1974,850.0,92.0,10.0,250898.1,4.0,199797.9,Spain,Female,1,1,0.0
1975,850.0,18.0,10.0,250898.1,1.0,199970.73,Spain,Male,0,0,0.0
1976,850.0,18.0,0.0,250898.1,4.0,90.07,France,Male,0,1,1.0
1977,850.0,18.0,10.0,0.0,1.0,199970.73,Germany,Female,0,1,0.0
1978,350.0,92.0,0.0,0.0,1.0,199970.73,Spain,Female,0,0,1.0
1979,350.0,18.0,10.0,0.0,4.0,199970.73,Germany,Male,1,0,0.0
1980,350.0,18.0,10.0,250898.1,4.0,90.07,France,Female,1,0,1.0
1981,850.0,18.0,10.0,0.0,1.0,90.07,Spain,Female,0,0,0.0
1982,850.0,92.0,10.0,0.0,4.0,199970.73,Germany,Female,0,1,0.0
1983,350.00894,18.0,10.0,250898.1,1.0,90.07,Germany,Female,1,1,1.0
1984,350.0,92.0,0.0,250898.1,1.0,199970.73,France,Female,0,0,0.0
1985,350.0,92.0,10.0,250898.1,4.0,90.07,Germany,Female,1,0,1.0
1986,850.0,92.0,10.0,250898.1,1.0,199970.73,France,Male,1,0,0.0
1987,350.0,18.0,10.0,0.0,4.0,90.07,Germany,Female,0,0,0.0
1988,350.0,18.0,10.0,0.0,1.0,199970.73,Germany,Male,1,1,0.0
1989,850.0,18.0,0.0,250898.1,4.0,90.07,Spain,Female,1,1,0.0
1990,350.0,18.0,0.0,0.0,1.0,199970.73,France,Male,1,1,1.0
1991,350.0,18.0,10.0,250898.1,1.0,90.07,Germany,Male,1,0,0.0
1992,850.0,18.0,10.0,0.0,4.0,199970.73,Spain,Female,1,0,0.0
1993,850.0,18.0,0.0,0.0,1.0,90.07,France,Female,0,1,0.0
1994,850.0,92.0,0.0,250898.1,4.0,199970.73,Spain,Male,1,0,0.0
1995,350.0,18.0,10.0,250898.1,4.0,90.07,Germany,Male,1,1,0.0
1996,850.0,18.0,0.0,0.0,4.0,90.07,France,Female,1,0,0.0
1997,350.0,18.0,0.0,0.0,4.0,199970.73,France,Male,0,0,0.0
1998,850.0,18.0,10.0,250898.1,1.0,199970.73,France,Male,0,1,1.0
1999,350.0,92.0,10.0,250898.1,4.0,90.07,Spain,Female,0,0,0.0
2000,850.0,92.0,0.0,250898.1,1.0,90.07,Spain,Female,0,1,1.0
2001,350.0,92.0,10.0,250898.1,1.0,90.07,Spain,Female,1,0,0.0
2002,850.0,18.0,10.0,250898.1,1.0,199970.73,Spain,Female,1,0,1.0
2003,850.0,18.0,0.0,0.0,1.0,199970.73,France,Female,1,1,0.0
2004,350.0,92.0,0.0,0.0,1.0,199970.73,Spain,Male,1,1,0.0
2005,850.0,48.195168,0.0,250898.1,4.0,90.07,Spain,Male,1,1,0.0
2006,850.0,18.0,10.0,250898.1,1.0,90.07,France,Female,1,0,0.0
2007,850.0,18.0,0.0,250898.1,4.0,90.07,Spain,Female,1,0,0.0
2008,350.0,92.0,10.0,250898.1,4.0,199970.73,Germany,Female,1,1,1.0
2009,350.0,18.0,10.0,250898.1,4.0,199970.73,Spain,Male,0,0,0.0
2010,850.0,18.0,10.0,250898.1,1.0,90.07,Spain,Female,0,0,0.0
2011,350.0,92.0,0.0,250898.1,1.0,199970.73,France,Female,1,0,0.0
2012,850.0,18.0,10.0,250898.1,1.0,199970.73,Germany,Female,1,1,0.0
2013,850.0,92.0,0.0,250898.1,4.0,199970.73,France,Female,0,0,0.0
2014,350.0,18.0,10.0,250898.1,1.0,90.07,Spain,Female,0,0,0.0
2015,350.0,18.0,10.0,250898.1,1.0,90.07,France,Female,1,1,0.0
2016,850.0,18.0,0.0,250898.1,1.0,90.07,Spain,Female,1,1,1.0
2017,350.0,92.0,0.0,0.0,4.0,199970.73,Germany,Female,1,0,0.0
2018,850.0,92.0,10.0,250898.1,1.0,90.07,Germany,Female,1,0,0.0
2019,350.0,18.0,10.0,0.0,1.0,90.07,France,Female,0,1,0.0
2020,350.0,92.0,0.0,250898.1,4.0,90.07,France,Female,1,0,0.0
2021,850.0,92.0,0.0,250898.1,4.0,199970.73,France,Female,1,1,0.0
2022,850.0,18.0,0.0,250898.1,1.0,90.07,France,Female,0,0,0.0
2023,350.0,18.0,10.0,0.0,4.0,90.07,Spain,Female,0,1,0.0
2024,850.0,18.0,10.0,0.0,4.0,199970.73,Germany,Female,0,0,0.0
2025,350.0,92.0,0.0,250898.1,1.0,199970.73,France,Female,1,0,0.0
2026,350.0,92.0,1.0,250898.1,1.0,4628.935,Germany,Male,0,0,0.0
2027,350.0,18.0,10.0,250898.1,1.0,90.07,Germany,Female,0,1,0.0
2028,350.0,92.0,10.0,0.0,1.0,199970.73,France,Female,0,0,0.0
2029,350.0,92.0,0.0,250898.1,1.0,90.07,Spain,Male,1,0,0.0
2030,350.0,18.0,10.0,0.0,4.0,90.07,Germany,Male,1,0,1.0
2031,850.0,18.0,10.0,0.0,4.0,199970.73,Germany,Male,1,0,0.0
2032,350.0,18.0,0.0,0.0,4.0,199970.73,Germany,Female,1,0,0.0
2033,350.0,92.0,10.0,0.0,4.0,199970.73,Germany,Female,0,0,0.0
2034,350.0,92.0,0.0,0.0,4.0,199970.73,Germany,Female,1,1,0.0
2035,350.0,92.0,0.0,0.0,1.0,199970.73,Germany,Female,1,1,0.0
2036,850.0,18.0,10.0,0.0,4.0,199970.73,Spain,Male,1,1,0.0
2037,350.0,18.0,0.0,250898.1,4.0,199970.73,France,Female,1,1,0.0
2038,850.0,18.0,0.0,0.0,1.0,90.07,Spain,Female,1,1,0.0
2039,350.0,92.0,10.0,250898.1,4.0,199970.73,France,Male,1,1,0.0
2040,850.0,18.0,10.0,138671.9,4.0,199970.73,France,Female,1,1,0.0
2041,850.0,92.0,10.0,250898.1,4.0,199970.73,Spain,Male,1,0,0.0
2042,350.0,18.0,0.0,250898.1,1.0,199970.73,France,Male,0,0,0.0
2043,850.0,18.0,0.0,250898.1,1.0,199970.73,Germany,Male,1,0,0.0
2044,850.0,18.0,10.0,250898.1,4.0,199970.73,Germany,Male,0,0,1.0
2045,350.0,92.0,0.0,250898.1,1.0,199970.73,Germany,Female,1,1,0.0
2046,350.0,92.0,10.0,250898.1,1.0,199970.73,Spain,Male,1,1,0.0
2047,350.0,18.0,0.0,250898.1,4.0,199970.73,Germany,Male,0,1,0.0
2048,350.0,18.0,0.0,0.0,1.0,199970.73,Germany,Female,1,1,1.0
2049,850.0,92.0,0.0,0.0,1.0,199970.73,Germany,Female,0,0,1.0
2050,850.0,18.0,10.0,0.0,1.0,90.07,Spain,Female,0,1,1.0
2051,350.0,92.0,0.0,250898.1,1.0,90.07,Germany,Female,0,0,0.0
2052,850.0,18.0,0.0,250898.1,4.0,90.07,France,Female,0,0,0.0
2053,350.0,18.0,0.0,250898.1,1.0,90.07,Spain,Male,0,0,1.0
2054,350.0,92.0,10.0,0.0,1.0,90.07,Germany,Male,1,1,0.0
2055,350.0,92.0,0.0,250898.1,1.0,90.07,France,Male,1,0,0.0
2056,850.0,18.0,10.0,250898.1,1.0,199970.73,Spain,Female,0,0,0.0
2057,350.0,18.0,0.0,0.0,1.0,199970.73,Spain,Female,0,1,0.0
2058,850.0,18.0,10.0,250898.1,4.0,90.07,Spain,Male,0,0,0.0
2059,350.0,92.0,0.0,0.0,1.0,90.07,France,Female,1,1,0.0
2060,350.0,92.0,10.0,0.0,1.0,90.07,Germany,Female,0,0,0.0
2061,350.0,18.0,0.0,0.0,4.0,90.07,France,Male,1,0,0.0
2062,350.0,92.0,10.0,0.0,4.0,199970.73,Germany,Male,0,1,0.0
2063,850.0,18.0,0.0,0.0,4.0,199970.38,France,Male,0,1,0.0
2064,850.0,18.000053,0.0,250898.1,1.0,199970.73,Spain,Male,0,0,0.0
2065,850.0,18.0,0.0,0.0,4.0,90.07,France,Female,0,1,0.0
2066,850.0,18.0,10.0,250898.1,1.0,90.07,Spain,Male,1,1,1.0
2067,350.0,92.0,10.0,250898.1,4.0,90.07,France,Female,0,1,0.0
2068,350.0,92.0,10.0,250898.1,1.0,90.07,Germany,Female,0,0,0.0
2069,350.0,92.0,10.0,0.0,4.0,199970.73,Spain,Male,0,0,0.0
2070,850.0,92.0,10.0,0.0,4.0,90.07,Spain,Male,1,0,0.0
2071,850.0,18.0,10.0,0.0,4.0,199970.73,France,Male,1,1,0.0
2072,350.0,18.0,0.0,0.0,4.0,90.07,Germany,Female,1,0,0.0
2073,350.0,18.61653,0.0,250898.1,4.0,90.07,Germany,Female,0,1,1.0
2074,850.0,18.0,10.0,250898.1,4.0,90.07,France,Male,0,0,0.0
2075,850.0,18.0,10.0,0.0,1.0,90.07,Germany,Male,1,0,1.0
2076,850.0,92.0,0.0,0.0,4.0,90.07,Germany,Male,0,0,0.0
2077,350.0,18.0,0.0,0.0,1.0,90.07,France,Female,1,0,1.0
2078,850.0,18.0,10.0,0.0,1.0,90.07,Spain,Male,0,0,0.0
2079,850.0,18.0,0.0,0.0,4.0,199970.73,Germany,Female,1,1,0.0
2080,850.0,18.0,10.0,250898.1,4.0,199970.73,Germany,Male,1,1,0.0
2081,850.0,18.0,0.0,0.0,4.0,199970.73,Germany,Female,1,1,0.0
2082,350.0,18.0,0.0,250898.1,1.0,199970.73,Spain,Female,1,1,0.0
2083,350.0,18.0,10.0,250898.1,1.0,199970.73,Germany,Female,0,0,0.0
2084,850.0,18.0,0.0,250898.1,4.0,199970.73,Germany,Female,0,0,0.0
2085,850.0,18.0,10.0,250898.1,1.0,199970.73,Germany,Male,1,1,0.0
2086,350.0,18.0,10.0,250898.1,1.0,199970.73,Spain,Female,1,1,0.0
2087,850.0,18.0,10.0,250898.1,4.0,90.07,Germany,Female,1,0,0.0
2088,350.0,18.0,0.0,0.0,4.0,199970.73,Germany,Female,1,0,0.0
2089,850.0,92.0,10.0,0.0,1.0,199970.73,France,Female,0,1,0.0
2090,350.0,92.0,10.0,0.0,4.0,90.07,Germany,Male,0,0,0.0
2091,850.0,18.0,10.0,0.0,4.0,90.07,Germany,Female,1,0,0.0
2092,850.0,92.0,0.0,250898.1,4.0,90.07,Germany,Male,1,1,0.0
2093,850.0,92.0,0.0,250898.1,4.0,199970.73,Spain,Male,1,1,0.0
2094,850.0,92.0,0.0,250898.1,1.0,199970.73,France,Male,1,1,0.0
2095,350.0,27.0,10.0,250898.1,1.0,199970.73,Germany,Male,0,0,0.0
2096,850.0,18.0,0.0,250898.1,1.0,90.07,Germany,Male,0,1,1.0
2097,350.0,18.0,10.0,250898.1,4.0,199970.73,France,Male,0,1,0.0
2098,350.0,18.0,0.0,250898.1,1.0,199970.73,France,Male,1,0,0.0
2099,850.0,18.0,0.0,250898.1,1.0,199970.73,France,Male,1,0,0.0
2100,850.0,18.0,0.0,0.0,4.0,199970.73,Germany,Female,1,1,1.0
2101,350.0,18.0,10.0,250898.1,1.0,90.07,France,Male,0,1,0.0
2102,350.0,18.0,10.0,250898.1,1.0,90.07,France,Male,0,0,1.0
2103,850.0,92.0,0.0,250898.1,1.0,199970.73,Germany,Female,0,1,0.0
2104,350.0,18.0,0.0,214817.4,4.0,199970.73,Germany,Male,1,1,0.0
2105,350.0,18.0,0.0,250898.1,4.0,199970.73,Spain,Male,1,1,0.0
2106,850.0,18.0,10.0,250898.1,4.0,90.07,Germany,Female,0,1,0.0
2107,350.0,18.0,10.0,250898.1,4.0,199970.73,Germany,Female,0,1,0.0
2108,850.0,92.0,0.0,0.0,4.0,105.97203,France,Female,1,1,0.0
2109,850.0,77.71465,10.0,0.0,1.0,199970.73,Germany,Female,0,1,0.0
2110,350.0,18.0,0.0,250898.1,4.0,90.07,Spain,Male,0,0,0.0
2111,350.0,18.0,10.0,250898.1,1.0,199970.73,France,Male,1,0,0.0
2112,850.0,18.0,10.0,250898.1,1.0,199970.73,France,Female,0,1,0.0
2113,350.0,92.0,0.0,250898.1,1.0,199970.73,Germany,Male,0,0,0.0
2114,850.0,18.0,10.0,0.0,1.0,90.07,Germany,Male,1,1,0.0
2115,350.0,18.0,0.0,0.0,1.0,199970.73,France,Female,0,1,0.0
2116,749.418,92.0,0.0,0.0,4.0,199970.73,Germany,Male,0,1,1.0
2117,850.0,92.0,0.0,0.0,4.0,90.07,France,Female,1,0,1.0
2118,350.0,92.0,0.0,250898.1,4.0,90.07,France,Female,1,1,0.0
2119,850.0,92.0,10.0,0.0,4.0,90.07,Germany,Male,0,0,0.0
2120,850.0,92.0,10.0,0.0,4.0,199970.73,France,Female,0,1,0.0
2121,850.0,18.0,10.0,250898.1,1.0,199970.73,Spain,Female,0,1,0.0
2122,850.0,92.0,0.0,0.0,4.0,199970.73,Spain,Female,1,0,0.0
2123,850.0,18.0,0.0,250898.1,1.0,199970.73,France,Female,0,0,1.0
2124,850.0,18.0,10.0,250898.1,4.0,90.07,Spain,Female,1,1,0.0
2125,350.0,92.0,0.0,250898.1,1.0,90.07,France,Female,0,1,1.0
2126,350.0,18.0,0.0,0.0,1.0,199970.73,France,Female,0,0,0.0
2127,850.0,92.0,10.0,250898.1,1.0,199970.73,France,Female,0,0,0.0
2128,350.0,92.0,0.0,0.0,1.0,90.07,Germany,Male,1,1,0.0
2129,350.0,18.0,0.0,0.0,4.0,199970.73,Spain,Female,0,0,0.0
2130,350.0,92.0,0.0,250898.1,4.0,199970.73,Germany,Male,1,0,1.0
2131,850.0,18.0,10.0,0.0,4.0,90.07,France,Female,0,0,0.0
2132,350.0,18.0,10.0,0.0,1.0,199970.73,Germany,Female,0,1,1.0
2133,850.0,18.0,10.0,250898.1,1.0,90.07,France,Female,0,0,0.0
2134,850.0,18.0,0.0,250898.1,1.0,199970.73,Spain,Male,1,1,0.0
2135,850.0,92.0,10.0,0.0,1.0,90.07,Germany,Female,0,0,1.0
2136,350.0,18.0,10.0,250898.1,1.0,199970.73,Spain,Male,1,1,0.0
2137,850.0,92.0,10.0,250898.1,1.0,199970.73,France,Male,1,0,1.0
2138,850.0,92.0,0.0,0.0,4.0,199970.73,Spain,Male,1,0,0.0
2139,850.0,18.0,0.0,0.0,4.0,199970.73,France,Male,0,0,0.0
2140,350.0,18.0,0.0,0.0,1.0,90.07,Spain,Male,1,0,0.0
2141,850.0,18.0,10.0,250898.1,4.0,199970.73,Germany,Male,0,1,0.0
2142,350.0,92.0,10.0,250898.1,1.0,199970.73,Spain,Male,1,0,0.0
2143,850.0,92.0,0.0,250898.1,1.0,199970.73,Germany,Female,1,1,1.0
2144,850.0,92.0,10.0,250898.1,4.0,199970.73,Germany,Male,1,0,0.0
2145,350.0,18.0,0.0,0.0,4.0,199970.73,Germany,Male,0,1,0.0
2146,850.0,91.998474,0.0,250898.1,1.0,199970.73,Spain,Female,1,1,0.0
2147,850.0,92.0,10.0,250898.1,1.0,90.07,Spain,Male,1,0,0.0
2148,350.0,92.0,10.0,0.0,4.0,90.07,Germany,Male,1,0,0.0
2149,350.0,92.0,0.0,250898.1,4.0,199970.73,France,Male,1,1,0.0
2150,350.0,92.0,0.0,250898.1,1.0,90.07,Germany,Male,0,1,0.0
2151,850.0,92.0,10.0,250898.1,1.0,199970.73,France,Male,1,1,0.0
2152,850.0,18.0,10.0,0.0,4.0,199970.73,Germany,Female,0,0,0.0
2153,350.0,18.0,10.0,250898.1,4.0,199970.73,Germany,Male,1,1,0.0
2154,850.0,92.0,0.0,250898.1,1.0,199970.73,Spain,Male,1,0,0.0
2155,850.0,18.0,10.0,0.0,1.0,199970.73,France,Female,1,0,0.0
2156,850.0,18.0,0.0,250898.1,4.0,199970.73,Spain,Female,0,1,0.0
2157,850.0,92.0,0.0,250898.1,4.0,90.07,France,Male,1,0,0.0
2158,850.0,18.0,0.0,250898.1,1.0,90.07,Germany,Female,0,0,0.0
2159,850.0,92.0,10.0,250898.1,4.0,90.07,Spain,Female,0,0,0.0
