,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography,Gender,HasCrCard,IsActiveMember,y
1214,711,35,1,58.29824244514835,2,123072.89584553713,France,Male,1,0,1
1215,800,34,1,156456.82584006788,1,126002.21118542393,Germany,Male,1,1,1
1216,650,31,1,105053.81205238949,1,155887.30710299738,France,Male,1,1,1
1217,634,45,2,122552.09481196008,2,121699.06928984716,Germany,Male,1,1,1
1218,731,43,1,137427.34809564482,1,147061.77001450266,France,Male,1,1,1
1219,674,35,8,27.460584479191947,2,86490.05059379508,France,Male,1,1,1
1220,760,41,1,109187.98302602617,1,17262.7624355761,France,Male,1,1,1
1221,716,31,1,126942.47830885572,1,151183.91802418148,France,Male,1,1,1
1222,638,38,1,100382.5807078724,1,110227.3927184491,France,Male,1,1,1
1223,658,41,0,95614.8039283674,1,141478.89118476052,France,Female,1,0,1
1224,436,31,8,186671.51543421592,2,113225.64923575825,France,Male,1,1,1
1225,777,37,1,126465.98511305987,2,168058.28372258245,France,Male,1,0,1
1226,712,37,1,125492.47762914047,1,89414.89161653724,France,Male,1,0,1
1227,634,39,1,100851.05617914975,1,67047.24136606808,France,Male,1,1,1
1228,678,31,1,128672.70706706974,1,54427.9009764872,Germany,Male,1,0,1
1229,582,41,5,112753.16326571288,2,145430.3307430601,France,Male,1,1,1
1230,568,37,1,121689.85870371034,1,178061.4651577882,France,Male,1,1,1
1231,641,28,1,254.9455083994494,2,183993.64138055278,France,Male,1,1,1
1232,617,33,6,19.050296119241168,2,163734.48540312075,France,Male,1,1,1
1233,680,32,1,7.724859503805245,1,100876.20583811926,France,Female,1,0,0
1234,596,45,1,111023.70954155493,1,143966.8776876394,France,Female,1,0,0
1235,720,33,1,134518.89645820265,2,17867.265587772057,Germany,Male,1,1,1
1236,563,29,1,174946.95997880027,1,151295.2779780353,Germany,Male,1,0,0
1237,462,38,2,92002.01702817372,2,104463.78429378587,Germany,Male,1,0,1
1238,733,39,5,125810.38671323746,2,139581.87354750483,France,Male,1,1,1
1239,543,38,1,132688.9296599189,1,153606.8164044679,France,Male,1,0,1
1240,793,37,1,131395.2654112511,1,76396.19281406088,France,Male,1,1,1
1241,594,31,3,-936.410925087313,2,1512.1667794842651,France,Male,1,1,1
1242,653,50,1,130685.93144153948,1,105309.62727240268,Germany,Female,1,0,1
1243,713,28,1,119118.08847606281,1,104489.56445498079,France,Male,1,0,1
1244,680,57,0,135161.2170007298,1,35959.26306901341,Germany,Female,1,0,0
1245,657,30,1,104501.84392868208,1,141474.51567370124,Germany,Male,1,0,1
1246,694,63,1,121024.72936150961,1,93152.47749421414,France,Female,1,0,0
1247,622,36,7,110197.7579187959,2,144915.72672359514,Germany,Male,1,1,1
1248,606,48,1,125541.98240394008,1,183971.82534492738,France,Female,1,0,0
1249,618,28,2,101569.82024630134,2,48609.161985269944,France,Male,1,1,1
1250,750,37,1,104688.70713946,1,120872.72970817043,France,Male,1,1,1
1251,727,46,1,116211.71707188874,1,100148.05483779896,France,Male,1,1,1
1252,405,23,8,185000.66412302808,2,154097.88496909116,Germany,Male,1,0,1
1253,684,32,1,90671.1092188514,1,161240.6469737089,Germany,Male,1,1,1
1254,753,37,2,105625.86051299894,2,71176.57919669646,Germany,Male,1,1,1
1255,584,33,2,26.19448952213348,2,131509.14996283525,France,Male,1,1,1
1256,672,34,1,110130.31460354922,1,148035.27171274938,Germany,Female,1,0,0
1257,443,25,1,139970.64518242877,2,153304.39973094966,Germany,Male,1,0,1
1258,709,34,1,93710.88724812021,1,25105.971319722426,Germany,Female,1,0,0
1259,504,32,1,112225.14462007741,1,166868.35431881784,France,Male,1,0,1
1260,612,43,1,149.62811394142147,1,139828.37564900276,France,Female,1,0,0
1261,562,38,1,60929.15381107779,1,93167.24561109969,France,Female,1,0,1
1262,738,30,1,113110.20776842319,1,68488.94747477707,France,Male,1,1,1
1263,542,27,2,1757.4144604971318,2,101606.19727741474,France,Male,1,1,1
1264,433,41,2,2747.5454770861093,2,99877.85010224316,France,Male,1,1,1
1265,539,43,4,105588.34078211205,1,124635.00241693771,France,Male,1,1,1
1266,622,47,1,127826.9782002851,1,124104.2288704047,France,Male,1,1,1
1267,606,41,2,102390.21262557532,2,23998.584809130818,France,Male,1,1,1
1268,534,35,1,109500.07531303937,1,120521.69794026719,France,Male,1,0,1
1269,517,35,1,646.0812717027154,2,92728.59365948665,France,Male,1,1,1
1270,758,37,9,156905.5308178957,2,123406.14987223387,Germany,Male,1,1,1
1271,660,50,1,156513.70482959406,1,123849.69136877716,Germany,Female,1,0,1
1272,689,27,2,76855.31368053381,2,23407.156755090058,France,Male,1,1,1
1273,636,32,2,178.38019810728838,2,175681.68541711662,France,Male,1,1,1
1274,612,39,1,132544.91431965618,1,68844.79620950269,Germany,Female,1,0,0
1275,747,40,5,89048.23636280985,2,182884.09814824347,Germany,Male,1,0,1
1276,679,42,1,393.7514416930772,1,155414.65394635827,France,Male,1,1,1
1277,568,39,1,-24.6208577763044,2,18244.687059296517,France,Male,1,1,1
1278,732,36,0,74745.2795336805,1,89372.17990614758,France,Female,1,0,0
1279,673,32,8,160462.66995820173,1,113250.69989994781,France,Male,1,1,1
1280,665,29,2,137999.40173359646,2,86330.75997098972,France,Male,1,1,1
1281,648,52,1,160170.29338291846,1,32216.75429663362,France,Male,1,0,1
1282,641,35,0,151666.15652652353,1,179202.72988858676,France,Male,1,1,1
1283,483,34,0,-69.50398311585955,2,102743.28158512726,France,Male,1,1,1
1284,681,60,1,88723.08371419527,1,116502.18251672303,France,Female,1,0,0
1285,504,43,0,103385.28622637052,1,119469.7216722674,France,Female,1,0,1
1286,673,30,8,702.8654611989058,2,83378.12967228008,France,Male,1,1,1
1287,708,28,2,1380.0767882012296,2,114324.09543736561,France,Male,1,1,1
1288,603,33,1,163481.0589795666,1,25859.523866144787,Germany,Male,1,0,1
1289,606,46,3,-631.214526434837,3,117452.73801551611,France,Female,1,0,0
1290,681,40,1,106.15579567697327,2,94044.60972175545,France,Male,1,0,1
1291,545,52,1,148433.86109743913,1,179055.90682915045,France,Female,1,0,0
1292,656,38,1,123712.96856226417,1,91359.25259139718,France,Male,1,0,1
1293,615,46,1,105296.28722875396,1,144550.9521162454,France,Male,1,1,1
1294,593,40,1,-331.43911038315593,2,113575.04834412216,France,Male,1,1,1
1295,528,31,1,95321.25564315381,1,156130.18820943724,Germany,Female,1,0,1
1296,606,35,1,121953.30178033598,1,15820.143260850888,France,Female,1,0,0
1297,542,47,0,106.76605983115985,2,123172.35832896232,France,Male,1,1,1
1298,589,31,2,141351.35815395977,2,91162.55658484486,Germany,Male,1,1,1
1299,739,42,1,82397.45198376567,1,181395.54807219145,Germany,Male,1,1,1
1300,733,36,1,173507.47182451555,1,67859.11816199249,France,Female,1,0,0
1301,584,51,1,136996.97240386752,1,95342.43121561746,France,Female,1,0,0
1302,679,45,1,94265.87734390354,1,9722.545960594358,France,Male,1,1,1
1303,548,55,1,137445.01557922762,1,29949.66723831055,Germany,Female,1,0,0
1304,628,39,1,107687.80306357655,1,104202.9644930532,Germany,Male,1,1,1
1305,673,60,0,122996.28144132411,1,148236.95951702388,Germany,Female,1,0,0
1306,702,54,1,76673.04807225126,1,64725.44842678962,France,Female,1,0,0
1307,730,36,5,137.75073572008728,2,70231.8324742433,France,Male,1,1,1
1308,653,29,1,117719.31216151775,1,99063.16423900727,France,Male,1,0,1
1309,692,41,2,157236.84055375753,2,78397.69430733715,France,Male,1,1,1
1310,705,28,1,-250.9094408990731,2,143122.23244119048,France,Male,1,0,1
1311,732,33,1,109634.13957827729,2,100370.51476043538,Germany,Male,1,0,1
1312,630,51,1,142622.11179827957,1,50388.5855020491,France,Male,1,1,1
1313,687,19,1,711.564418104062,1,137750.33214307038,France,Male,1,0,1
1314,734,71,1,-669.1896303772892,1,132090.72764409907,France,Female,1,1,1
1315,634,38,1,162704.88726838294,1,82559.38523546289,France,Female,1,0,0
1316,672,56,1,131569.81266648404,1,98538.29133510354,Germany,Male,1,0,0
1317,645,36,8,-133.75624781374432,2,139544.18787506546,France,Male,1,1,1
1318,715,29,1,-125.33093024784463,1,106976.76807004953,France,Male,1,0,1
1319,734,32,1,86636.68078045461,1,64262.65661835376,France,Male,1,1,1
1320,662,41,1,-218.9649157184659,1,97493.61084094296,France,Female,1,0,1
1321,545,41,0,113613.40596907459,1,90259.11492141597,France,Male,1,1,1
1322,693,31,1,130772.59326842497,1,145120.42375309308,France,Male,1,0,1
1323,702,32,4,108017.19145694777,1,116582.33980546889,Germany,Male,1,1,1
1324,541,37,3,113748.24309696045,1,145269.02174839628,France,Male,1,0,1
1325,690,30,1,150331.57117896815,1,167221.48477304133,France,Male,1,1,1
1326,717,28,8,-984.8456688260485,2,155386.66405112977,France,Male,1,1,1
1327,584,45,1,79246.10489645507,1,112021.27716115309,France,Female,1,1,1
1328,632,43,1,117853.63890422776,1,97645.20632711634,France,Female,1,0,0
1329,608,35,8,169470.68734369968,1,54364.912203042746,France,Male,1,1,1
1330,597,41,2,94311.75496618889,2,167897.53008977335,Germany,Male,1,1,1
1331,581,34,1,145123.84063325758,1,84683.9030293993,France,Male,1,0,1
1332,617,50,1,121123.34861664097,1,-4397.687871183918,France,Female,1,0,0
1333,784,31,1,94382.77264452715,1,144599.82493071383,France,Male,1,1,1
1334,646,34,2,280.629972550704,2,25010.922852746604,France,Male,1,1,1
1335,715,36,0,220.42803609801564,1,89473.36624297519,France,Female,1,0,1
1336,676,30,1,143882.43930942088,1,169083.82723125428,France,Male,1,1,1
1337,410,21,1,1178.6708913518612,2,81128.52571109106,France,Male,1,1,1
1338,672,36,1,-640.6082344109249,2,166785.3976044635,France,Male,1,1,1
1339,690,33,5,155202.52974490737,2,168688.62786120325,France,Male,1,1,1
1340,678,42,2,162338.2047838874,1,136863.82628206135,Germany,Male,1,1,1
1341,656,42,1,-495.0214433291522,1,139716.50622260073,France,Female,1,1,1
1342,660,40,2,113218.75960914971,2,107409.35427442614,Germany,Male,1,1,1
1343,553,29,1,108067.46429324821,2,120736.74739495081,France,Male,1,1,1
1344,616,38,2,158541.993754312,1,41663.13018774439,France,Male,1,1,1
1345,634,43,1,-51.35280244314184,2,52803.42993959946,France,Male,1,0,1
1346,601,39,9,139757.618487703,3,34286.56086825364,Germany,Female,1,0,0
1347,704,34,1,168038.98142724967,2,189365.84902859826,France,Male,1,1,1
1348,678,29,1,164940.32173987365,1,157856.29813815776,Germany,Male,1,0,1
1349,637,28,1,113039.5973568899,2,173776.23238167865,France,Male,1,1,1
1350,542,35,1,147120.0871980029,1,100584.90151270566,France,Male,1,0,0
1351,589,41,1,75502.7347687309,1,103607.86630101615,France,Male,1,0,1
1352,562,50,9,120243.07891955464,1,90053.78431429446,Germany,Female,1,0,0
1353,596,28,2,135723.94210691086,2,150873.63114975134,France,Male,1,1,1
1354,618,33,1,117182.27024193948,1,82240.58483683261,France,Female,1,0,1
1355,651,35,2,1580.712435589311,2,198140.20364017386,France,Male,1,1,1
1356,697,32,4,159764.96731016084,2,107790.19577117072,Germany,Male,1,1,1
1357,625,42,1,106431.98350710198,1,23180.628508383437,France,Male,1,0,1
1358,627,34,2,130285.58696719425,2,88005.26660721301,Germany,Male,1,1,1
1359,689,41,1,138375.26219642957,1,65793.10201862776,Germany,Male,1,0,1
1360,642,71,1,-17.715784400931366,1,124141.26816643242,France,Male,1,1,1
1361,654,39,1,109785.94323451833,1,100114.4470321559,Germany,Male,1,0,0
1362,636,43,1,113793.84256923408,1,42104.76960737608,Germany,Female,1,0,0
1363,707,32,1,132922.9729408067,2,127615.01653280976,Germany,Male,1,1,1
1364,581,34,7,123642.21573569374,1,27724.46019522244,France,Male,1,1,1
1365,660,30,8,289.3954835301654,2,131754.15827676866,France,Male,1,1,1
1366,641,37,1,114370.54685874243,1,99768.11800506042,Germany,Male,1,0,1
1367,632,48,1,325.5915298127218,1,133308.98853010914,France,Female,1,0,0
1368,548,46,1,141938.40433635953,1,163844.76220505883,France,Male,1,1,1
1369,648,33,1,115336.18254930557,1,151243.75089505085,France,Male,1,1,1
1370,746,29,1,-600.1858298447852,2,30433.40451340148,France,Male,1,0,1
1371,802,28,1,88332.21839493646,2,8352.74112246486,France,Male,1,1,1
1372,663,32,2,74311.06224040352,2,192359.5310975058,France,Male,1,1,1
1373,639,55,1,405.22787887010617,1,72935.4447138118,France,Female,1,0,0
1374,687,40,0,97255.05088894344,1,92361.50663587442,France,Female,1,1,1
1375,692,29,4,144382.12861312987,2,148509.87824536077,Germany,Male,1,1,1
1376,761,36,1,141042.4285979246,1,85161.37886245325,Germany,Male,1,0,1
1377,686,32,2,121527.64061177408,2,104814.5873190177,France,Male,1,1,1
1378,487,44,1,127337.4421559283,1,207033.79695736466,Germany,Female,1,0,0
1379,642,47,1,98636.45260224846,1,196144.24697150814,Germany,Female,1,0,0
1380,646,38,0,117116.86833305733,1,154914.17036513996,France,Male,1,1,1
1381,569,45,1,115931.72460912289,1,98034.9214551906,Germany,Female,1,0,1
1382,597,46,1,133348.88190133704,1,154016.9884879295,Germany,Male,1,0,1
1383,487,30,0,81760.70658283301,1,150335.50954312662,France,Female,1,1,1
1384,688,29,1,141470.97388640622,1,156196.84691183176,France,Male,1,1,1
1385,652,45,3,115881.14581516037,3,179772.06191212227,France,Female,1,0,0
1386,603,35,1,147166.60860680335,1,36290.263068007975,Germany,Female,1,0,0
1387,681,33,1,19.776072743594863,2,24350.434782489454,France,Male,1,1,1
1388,582,43,1,96252.05841709406,1,52627.07250224771,Germany,Female,1,0,1
1389,635,48,1,103725.76825717854,1,164280.53362905356,Germany,Male,1,0,0
1390,562,43,1,83463.91892073108,1,153695.78994932162,France,Female,1,1,1
1391,670,47,1,-123.06050081954695,1,135038.18738829877,France,Male,1,0,1
1392,636,34,2,-961.7049113230045,2,67513.09011308734,France,Male,1,1,1
1393,659,41,1,-425.19458102389,2,129529.94787452184,France,Female,1,1,1
1394,618,42,1,-43.06024612710851,2,149828.64065532034,France,Female,1,0,1
1395,685,31,2,108884.5702636436,2,100105.32786830956,France,Male,1,1,1
1396,622,32,1,193.84534619375847,2,12724.047876337463,France,Male,1,0,1
1397,657,43,1,96065.88287916842,1,53774.01654586741,Germany,Female,1,0,0
1398,693,34,7,159139.499177403,2,25053.498253879043,France,Male,1,1,1
1399,719,28,1,129372.83972706975,1,141158.43094567044,France,Male,1,1,1
1400,640,45,1,-115.23762240712787,1,9378.690220290271,France,Female,1,0,1
1401,621,39,1,129239.05129790331,1,118751.12226470113,France,Male,1,1,1
1402,529,27,8,156218.70242481312,1,84970.16892689758,France,Male,1,1,1
1403,647,31,2,137650.99177812453,2,23881.204081629985,France,Male,1,1,1
1404,669,34,1,157.22031418219774,1,100443.07201943062,France,Female,1,1,1
1405,694,36,0,110232.54966647018,1,61128.84280684033,Germany,Male,1,1,1
1406,566,37,0,128727.57290470382,1,25317.280052198974,France,Female,1,0,0
1407,651,50,1,-299.1901082911781,2,111671.71687391377,France,Female,1,0,1
1408,589,30,5,112294.32051575993,1,101918.86952234959,France,Male,1,1,1
1409,704,40,1,116560.77504744112,1,146013.7967752013,France,Female,1,0,1
1410,566,48,1,107596.37481129901,1,187483.51044526542,France,Female,1,0,0
1411,798,30,1,94921.32978162431,2,173000.27401007642,France,Male,1,1,1
1412,625,31,1,869.0785393971287,1,14159.9504679075,France,Male,1,0,1
1413,699,29,5,122787.68878607298,2,102462.10509011254,France,Male,1,1,1
1414,652,34,8,161947.49853290687,2,151376.50246003954,France,Male,1,1,1
1415,662,38,2,21.29903706576037,2,121231.33342210967,France,Male,1,1,1
1416,545,37,0,96268.05855894592,1,36475.05695514432,France,Female,1,1,1
1417,678,28,8,150378.85789525855,2,138146.7830912384,France,Male,1,1,1
1418,571,25,5,107936.0126675266,2,135640.34595028183,France,Male,1,1,1
1419,671,38,2,47.99494950572671,2,106588.23600794919,France,Male,1,1,1
1420,702,60,1,122681.01243328779,1,81201.49270576701,France,Female,1,1,1
1421,725,41,1,113127.8047731172,1,129792.56573385694,France,Male,1,1,1
1422,642,29,1,390.18693127803385,1,53252.79055889613,France,Male,1,0,1
1423,508,30,3,106.37643538992813,2,93606.36787977535,France,Male,1,1,1
1424,687,48,1,86611.40536772516,1,36578.05342695095,France,Female,1,0,0
1425,499,30,8,155220.58764942054,2,156512.8841466393,France,Male,1,1,1
1426,653,34,1,132338.19727135682,1,138912.9580171426,Germany,Male,1,0,1
1427,553,33,2,142980.73491733335,2,23973.208334409763,France,Male,1,1,1
1428,711,40,1,58654.71117582961,2,83231.3733353004,France,Female,1,1,1
1429,652,45,1,140987.77476522612,1,183134.4640733334,France,Female,1,0,0
1430,517,27,1,1032.4727385824515,1,90241.50587205267,France,Female,1,0,0
1431,717,28,1,157977.22271728356,1,135922.72437738485,Germany,Male,1,0,1
1432,697,42,1,74036.25792655953,1,97688.00326685148,France,Female,1,1,1
1433,619,30,0,102297.69176264326,1,111937.2155772898,Germany,Male,1,0,1
1434,609,37,2,145081.3856215352,1,175927.88343099874,France,Male,1,1,1
1435,534,31,8,70761.02169907973,2,124061.6149145553,France,Male,1,1,1
1436,575,36,1,154857.6917105133,1,13898.87183967709,Germany,Female,1,0,0
1437,747,43,1,111283.25889900608,1,73613.23113432538,Germany,Male,1,1,1
1438,711,35,1,119597.50218888886,1,89189.76797685043,Germany,Male,1,0,1
1439,643,34,8,145925.5826958505,2,21369.79769871597,Germany,Male,1,0,1
1440,681,39,0,156428.90079135232,1,169407.89716707187,France,Male,1,0,1
1441,745,41,1,115567.26106652943,2,105751.31044344335,France,Male,1,1,1
1442,637,34,2,43.79184149672605,2,186080.25729123963,France,Male,1,1,1
1443,694,62,1,131959.82810384643,1,76819.79258070316,Germany,Female,1,0,0
1444,611,32,1,132044.06860052177,1,173324.7788091804,France,Male,1,1,1
1445,793,29,1,176.73542847256715,1,78422.09393792377,France,Male,1,0,1
1446,563,51,1,118614.47297736707,1,114717.12533616456,Germany,Female,1,0,0
1447,597,36,1,131239.5382671111,1,171187.36196380132,Germany,Male,1,0,1
1448,730,40,1,169324.6988503894,1,63233.95112818957,France,Male,1,1,1
1449,686,31,1,129151.51181013507,1,33413.26847952696,France,Male,1,1,1
1450,690,34,1,134211.9662552222,1,17651.02974968672,France,Male,1,1,1
1451,717,55,3,162035.50709148543,3,115031.52426233968,France,Male,1,0,0
1452,665,31,1,-739.8606869132403,2,167719.39709125579,France,Male,1,1,1
1453,662,31,2,-42.12433318497496,2,147958.76412453738,France,Male,1,1,1
1454,734,33,2,57.06935289389804,2,93167.49196833937,France,Male,1,1,1
1455,594,39,2,-357.141879631383,2,125819.37619435092,France,Male,1,1,1
1456,687,29,2,105.42992195310241,2,126719.09217767583,France,Male,1,1,1
1457,637,37,2,-382.74063034364013,2,53090.99876366979,France,Male,1,1,1
1458,677,55,1,117567.20041812313,1,97907.19659010829,Germany,Female,1,0,0
1459,667,31,2,21.37446811933882,2,9674.65634959286,France,Male,1,1,1
1460,668,33,2,105470.67071839381,2,110873.65359682684,France,Male,1,1,1
1461,498,27,1,-44.67012185614867,1,69377.71090795103,France,Male,1,0,1
1462,708,35,5,143608.63992426347,2,146016.00123025864,Germany,Male,1,1,1
1463,627,39,1,91898.88581364868,1,172532.45941818703,France,Male,1,1,1
1464,571,34,1,-546.868787324178,2,36561.44040678183,France,Male,1,1,1
1465,712,34,8,1057.9667182690562,2,125765.75621563072,France,Male,1,1,1
1466,714,30,2,51761.99045089642,2,29749.273078358336,France,Male,1,1,1
1467,555,45,1,88672.79810580796,1,133926.4027475983,Germany,Male,1,0,1
1468,744,41,7,122792.56692076017,1,61125.055786430494,France,Male,1,1,1
1469,551,30,4,119496.55050756606,2,67075.56774352575,France,Male,1,1,1
1470,582,41,1,119232.03724800731,1,101145.25915348419,France,Male,1,0,0
1471,661,59,1,606.2298088230748,2,130377.80136764565,France,Male,1,0,1
1472,576,40,1,106465.31434376055,1,128469.87021689457,France,Female,1,0,1
1473,565,50,0,105270.09181869093,1,175196.11955981486,France,Female,1,0,0
1474,603,48,0,47.80769265269921,1,145902.67184738335,France,Female,1,0,0
1475,683,37,3,93793.52132800769,1,121494.94413504959,France,Male,1,0,1
1476,708,39,2,164425.2795048534,1,48122.94370275971,France,Male,1,1,1
1477,727,33,1,145832.4537910078,1,99837.93804587102,France,Male,1,1,1
1478,659,48,1,104332.25559253001,1,105533.03321310734,France,Male,1,0,0
1479,626,31,0,-44.1209961588265,1,140806.48933301528,France,Male,1,0,1
1480,560,39,2,63.749493785183944,2,34594.65014009313,France,Male,1,1,1
1481,612,37,2,1108.3298610115985,2,34612.587482787974,France,Male,1,1,1
1482,728,38,1,55.301286312749184,2,28907.308118221168,France,Male,1,1,1
1483,684,34,2,113625.74612287784,2,121022.66135531761,France,Male,1,1,1
1484,650,49,1,112840.62540431727,1,30461.02576716485,Germany,Female,1,0,0
1485,699,39,1,968.1110474545097,1,141428.1514533507,France,Male,1,0,1
1486,680,32,1,-186.7616650161321,1,101372.33332334054,France,Male,1,0,1
1487,663,39,1,-379.5343392530604,2,182695.11598660547,France,Male,1,1,1
1488,564,52,1,113293.66286834778,1,181165.82372791745,France,Female,1,0,0
1489,709,31,4,122396.08548053785,2,65442.365083707846,Germany,Male,1,1,1
1490,580,35,1,136729.82518408884,1,26813.41307566506,France,Female,1,0,0
1491,653,39,1,83471.20843558354,1,70640.8179515108,France,Female,1,0,0
1492,540,37,1,141760.0739588431,1,173035.2808507497,Germany,Female,1,0,0
1493,542,42,1,-748.5992010446513,1,116793.7884397195,France,Female,1,0,1
1494,591,36,1,135099.04744249047,1,110104.18648227912,Germany,Male,1,0,1
1495,625,39,1,143817.84873899602,1,82935.92358774036,Germany,Female,1,0,1
1496,580,39,1,-75.00863407453924,2,17182.24914669829,France,Male,1,1,1
1497,728,40,1,111356.92485121779,2,29457.043952047105,Germany,Female,1,0,0
1498,527,50,1,42625.15292979276,1,108475.46383185308,France,Male,1,0,0
1499,464,48,1,112284.3870734396,1,46849.40410014217,France,Female,1,0,0
1500,504,38,1,113774.20724285288,1,39184.52351609562,Germany,Male,1,0,0
1501,509,43,5,-27.40923549876739,2,173145.96178514155,France,Male,1,1,1
1502,681,34,1,142595.13152758376,1,165036.44681282548,France,Male,1,1,1
1503,631,28,8,1514.818698356406,2,22794.45926538427,France,Male,1,1,1
1504,642,33,8,138287.53372948896,2,116536.49028412718,Germany,Male,1,1,1
1505,653,26,1,-225.73337793749144,2,180197.3939820627,France,Male,1,1,1
1506,619,40,1,-316.7095701005777,1,31053.422189079552,France,Female,1,0,0
1507,611,53,1,105203.36395472544,1,180794.75056240708,France,Female,1,0,0
1508,556,52,1,127688.12551066665,1,62804.03529040756,France,Male,1,0,1
1509,671,36,1,116160.18842348608,1,111544.18820402489,France,Female,1,0,1
1510,629,41,1,158040.62737008248,1,16493.927050373666,France,Male,1,0,0
1511,640,41,1,130901.85356352235,1,149202.8806909352,France,Female,1,0,1
1512,727,39,1,125507.74974581959,1,78163.48710003229,France,Male,1,0,0
1513,615,36,2,132726.8556833249,1,137053.36218318166,France,Male,1,1,1
1514,518,37,0,111567.44584186746,1,48392.97877407593,France,Female,1,0,0
1515,658,31,4,128395.94627358222,1,158713.18672936986,Germany,Male,1,1,1
1516,636,37,1,-234.27802040657525,2,100466.27174219355,France,Male,1,0,1
1517,647,31,7,116419.73578647793,1,107249.53154669535,France,Male,1,1,1
1518,701,36,1,148374.7915863827,2,118870.47189451565,Germany,Male,1,1,1
1519,586,41,2,36.94845246927781,2,43906.283559224736,France,Male,1,1,1
1520,607,44,0,56932.239855751184,1,138573.88569398122,Germany,Male,1,0,0
1521,671,30,1,161.04694403602537,2,69615.95695063766,France,Male,1,0,1
1522,608,33,9,135457.26328463986,2,39502.69357607013,Germany,Male,1,1,1
1523,658,35,1,130272.9901525116,2,113110.29820620494,Germany,Male,1,1,1
1524,627,38,1,136628.341465879,2,110917.13681763869,Germany,Male,1,0,1
1525,539,40,0,950.2841893512477,1,154368.8129260118,France,Male,1,0,1
1526,573,25,5,100817.34819678162,2,152304.42525898427,France,Male,1,1,1
1527,618,29,1,126000.51249954794,2,21316.252858493695,France,Male,1,1,1
1528,626,41,1,140627.0559908217,1,162115.0635215247,France,Male,1,1,1
1529,632,28,1,98026.60009244285,1,183341.29476616578,France,Male,1,1,1
1530,737,38,1,16.086579936556348,2,102361.58917276091,France,Male,1,0,1
1531,608,46,1,147125.9683894341,1,135264.47753014218,France,Male,1,0,1
1532,718,37,1,150983.54622301136,1,108088.73832036767,France,Male,1,1,1
1533,605,29,2,1003.2212521081847,2,60434.390179768234,France,Male,1,1,1
1534,737,31,1,174818.04692631483,1,75010.33333809584,France,Male,1,0,1
1535,644,40,1,119745.86824940378,2,181723.00995752474,France,Male,1,1,1
1536,685,23,2,-211.55001120489618,2,-1227.1627327608803,France,Male,1,1,1
1537,637,33,1,87431.36847576872,1,143783.91950414857,France,Female,1,1,1
1538,490,32,8,154569.14264882574,1,112811.28009092441,France,Male,1,1,1
1539,563,29,2,75.45665504469254,2,109228.70429239862,France,Male,1,1,1
1540,560,27,8,-476.2201812969813,2,125156.59989799187,France,Male,1,1,1
1541,668,29,1,91028.85340290413,1,36313.75883345795,Germany,Male,1,1,1
1542,733,38,1,93554.79815754753,1,164599.68730199398,France,Male,1,1,1
1543,664,32,1,171992.1923349135,1,18886.69629759534,France,Male,1,0,1
1544,606,44,1,95654.91746519138,1,115375.91833517628,France,Male,1,1,1
1545,638,57,1,97.58362469612135,2,83104.88181803862,France,Male,1,0,1
1546,772,36,0,166035.5180956287,1,35542.00267716739,France,Male,1,1,1
1547,641,40,1,100087.13885823729,1,74656.30788595948,France,Male,1,1,1
1548,620,48,1,-174.61588462994214,1,54258.16789231023,France,Female,1,0,1
1549,603,45,0,153966.1225870743,1,143315.45628940436,France,Male,1,0,1
1550,588,39,1,120669.50673713283,1,21022.918930209504,France,Male,1,1,1
1551,630,34,1,131564.2864615426,1,108043.86574790624,Germany,Male,1,0,1
1552,652,44,1,129207.6722600377,1,120516.22368668922,France,Female,1,0,1
1553,722,33,2,114918.81140627847,2,161886.42644581414,France,Male,1,1,1
1554,673,40,1,126032.17183373324,1,98375.91806529477,Germany,Male,1,0,0
1555,755,29,1,-889.1749280590509,2,77628.58066319239,France,Male,1,1,1
1556,653,40,0,140161.81678598485,1,171281.11290945153,France,Male,1,1,1
1557,588,42,0,136935.02425294943,1,172625.26595071686,France,Male,1,0,0
1558,720,41,0,135183.04758978137,1,133084.1270231358,Germany,Male,1,1,1
1559,712,42,1,58.84167544246981,2,93791.9151971079,France,Female,1,0,1
1560,562,33,1,143475.04456675687,1,89739.65002669784,Germany,Male,1,0,1
1561,607,31,1,108195.45969701301,1,148535.97482173963,Germany,Male,1,0,1
1562,700,34,1,140.9858272380318,1,137248.767597832,France,Male,1,1,1
1563,585,51,1,115997.66872619686,1,86241.16456956227,France,Female,1,0,0
1564,713,29,2,108331.57664969104,2,110556.31763160165,Germany,Male,1,1,1
1565,383,33,1,-435.4065488482191,2,92624.49134244565,France,Male,1,1,1
1566,693,29,1,122245.27309045874,1,134304.59122693105,France,Male,1,1,1
1567,684,45,1,121734.76953263959,1,134288.17362377065,Germany,Male,1,1,1
1568,631,32,2,153268.62803462526,2,61378.81146756201,Germany,Male,1,1,1
1569,495,42,1,137495.55453203607,1,94290.95948094229,France,Female,1,0,1
1570,727,28,0,104699.9127727952,2,154480.21980938446,Germany,Male,1,1,1
1571,659,33,1,130633.39410023188,1,140798.6478376991,Germany,Female,1,0,1
1572,638,39,1,118448.10640404224,1,101379.19501255287,France,Male,1,1,1
1573,666,27,2,-66.74280129384087,2,69728.05800107645,France,Male,1,1,1
