,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography,Gender,HasCrCard,IsActiveMember,y
2839,846.9999999999999,31.0,3.0,110837.73,1.0,29333.010000000002,Germany,Male,1,1,1
2840,693.0,46.0,7.0,107604.66,1.0,133007.34,France,Female,0,1,1
2841,823.0,38.0,8.0,68881.59,2.0,80985.88,France,Male,1,0,1
2842,775.0,41.0,7.0,176845.40999999997,1.0,116704.25,France,Male,0,0,0
2843,630.0,28.0,7.0,0.0,2.0,49361.83999999998,France,Female,1,0,1
2844,671.0,34.0,10.0,153360.01999999996,1.0,159553.27000000002,Spain,Female,1,0,1
2845,597.0,54.0,1.0,77354.37,1.0,5408.739999999997,France,Female,1,0,0
2846,523.0,24.0,7.0,0.0,2.0,157878.67,France,Male,1,1,1
2847,850.0,45.0,7.0,84445.68,1.0,54949.729999999996,France,Male,1,0,0
2848,652.0,48.0,8.0,111201.41,1.0,91347.76,France,Female,1,1,1
2849,540.0,42.0,1.0,0.0,2.0,71359.77999999998,France,Female,0,1,1
2850,702.0,29.0,2.0,135219.57000000004,1.0,71725.72999999998,France,Male,1,0,1
2851,633.0,58.0,5.0,38340.02,3.0,170025.43,France,Female,1,1,0
2852,604.0,41.0,3.0,0.0,2.0,99136.49,France,Female,1,1,1
2853,637.0,55.0,1.0,119741.77,1.0,186476.91,Germany,Male,1,0,0
2854,721.0,54.0,5.0,98362.35000000002,1.0,52110.44999999999,Spain,Female,1,1,1
2855,604.0,36.0,10.0,128829.25,1.0,22878.159999999993,Germany,Male,1,1,1
2856,650.0,41.0,2.0,138937.35,1.0,90020.74,France,Female,1,0,0
2857,794.0,31.0,5.0,0.0,2.0,24748.890000000003,Spain,Male,1,0,1
2858,731.0,29.0,5.0,139994.66,1.0,15142.100000000008,France,Female,1,1,1
2859,584.0,29.0,10.0,0.0,2.0,6177.830000000007,France,Male,0,0,1
2860,663.0,40.0,7.0,125608.72,1.0,196226.38,Germany,Female,0,0,1
2861,569.0,35.0,4.0,166118.45,1.0,127827.18,Spain,Female,1,1,1
2862,701.0,32.0,9.0,110941.93,2.0,27097.819999999996,Spain,Male,0,0,1
2863,520.0,34.0,8.0,60515.12999999998,1.0,64833.27999999999,France,Male,1,0,1
2864,537.0,26.0,6.0,0.0,2.0,48382.4,Spain,Female,1,1,1
2865,645.0,44.0,10.0,120591.19,2.0,118368.20000000001,France,Male,1,1,1
2866,817.0,34.0,2.0,122889.88000000003,2.0,79577.38,France,Male,0,0,1
2867,689.0,29.0,9.0,0.0,2.0,108008.05000000002,France,Male,1,1,1
2868,711.0,42.0,3.0,177626.76999999996,1.0,16392.719999999998,Spain,Male,0,0,0
2869,569.0,35.0,3.0,158651.29,2.0,155304.52999999997,France,Male,1,1,1
2870,668.0,30.0,8.0,0.0,2.0,138465.7,Spain,Female,1,1,1
2871,830.0,38.0,9.0,0.0,1.0,8222.95999999999,Spain,Male,1,0,1
2872,673.0,59.0,0.0,145751.02999999997,1.0,142377.69,Germany,Male,1,0,0
2873,541.0,39.0,9.0,89588.35,1.0,169137.24,France,Male,1,0,1
2874,614.0,35.0,5.0,0.0,2.0,79304.38,France,Male,1,0,1
2875,466.0,24.0,4.0,156007.09000000003,1.0,4175.6799999999985,France,Male,0,0,1
2876,581.0,43.0,5.0,141428.99,1.0,34580.80000000001,France,Male,1,0,1
2877,766.0000000000001,45.0,2.0,77992.96999999999,1.0,73853.93999999999,France,Female,0,0,1
2878,673.0,40.0,8.0,0.0,2.0,152876.13,France,Female,1,1,1
2879,835.0,36.0,8.0,119839.69,2.0,110805.79,Germany,Male,1,0,0
2880,661.0,47.0,1.0,0.0,1.0,35046.97000000002,France,Male,1,0,0
2881,738.9999999999999,40.0,1.0,115409.18,2.0,193321.3,France,Male,1,1,1
2882,604.0,41.0,4.0,0.0,1.0,99136.49,Spain,Female,1,1,1
2883,653.0,31.0,2.0,125167.02,1.0,86013.96,Germany,Male,0,0,1
2884,619.0,43.0,6.0,117899.95,1.0,177844.06,Germany,Female,0,0,1
2885,536.0,39.0,9.0,0.0,2.0,287.99000000000007,France,Female,1,1,1
2886,492.0,49.0,4.0,0.0,1.0,135180.11,France,Female,1,1,1
2887,733.0,48.0,3.0,113939.36,1.0,183421.76,France,Male,0,1,1
2888,567.0,48.0,3.0,139914.27,1.0,79134.78,Spain,Male,1,0,1
2889,841.0,36.0,6.0,156021.31,1.0,60708.72,France,Male,0,0,1
2890,589.0,34.0,3.0,125445.04,1.0,137793.35,France,Female,1,0,1
2891,727.0,29.0,1.0,0.0,1.0,95740.37,France,Female,0,0,1
2892,581.0,37.0,10.0,0.0,2.0,18391.929999999993,France,Female,1,0,1
2893,695.0,39.0,1.0,153639.11,1.0,102284.2,France,Female,0,0,1
2894,850.0,31.0,4.0,0.0,2.0,173240.51999999996,France,Female,1,1,1
2895,604.0,43.0,2.0,0.0,2.0,149665.65,France,Male,1,0,1
2896,850.0,43.0,4.0,97990.49,2.0,176883.41999999998,Spain,Female,1,1,1
2897,605.0,41.0,10.0,0.0,2.0,93717.55,Spain,Male,1,1,1
2898,625.0,51.0,10.0,110240.04000000001,2.0,52035.28999999999,France,Female,1,0,0
2899,465.0,30.0,3.0,101675.22,1.0,75574.48,France,Male,1,0,1
2900,681.0,49.0,8.0,96418.09,1.0,90558.24,Spain,Male,1,0,0
2901,787.0,46.0,9.0,107525.07,1.0,14725.359999999991,Germany,Male,1,0,1
2902,746.0,36.0,9.0,129378.32,1.0,105409.31,Germany,Male,1,1,1
2903,850.0,27.0,4.0,0.0,2.0,12409.010000000004,Spain,Female,1,1,1
2904,679.0,30.0,1.0,113257.2,1.0,113580.78999999998,France,Male,0,0,1
2905,707.0,40.0,2.0,0.0,1.0,182650.15,Spain,Female,1,0,1
2906,667.0,31.0,4.0,138032.15,2.0,9241.829999999996,France,Male,0,0,1
2907,689.0,31.0,7.0,116927.89,2.0,180769.55,Spain,Male,1,1,1
2908,733.0,42.0,3.0,162485.79999999996,1.0,98586.14,France,Female,1,1,1
2909,684.0,42.0,3.0,103210.27,1.0,31002.030000000006,Germany,Male,1,1,1
2910,799.0,35.0,7.0,0.0,2.0,110783.28,France,Male,0,1,1
2911,561.0,28.0,7.0,0.0,1.0,185660.3,Spain,Male,0,0,1
2912,698.0,40.0,4.0,165438.26000000004,1.0,667.6599999999996,Spain,Male,0,0,0
2913,702.0,23.0,6.0,0.0,2.0,87803.32,France,Male,1,1,1
2914,850.0,36.0,0.0,0.0,2.0,178122.70999999996,France,Male,0,0,1
2915,634.0,31.0,1.0,0.0,1.0,48606.71000000001,France,Male,0,1,0
2916,625.0,45.0,6.0,0.0,1.0,49725.159999999996,France,Female,1,0,0
2917,650.0,45.0,9.0,152076.92999999996,1.0,49405.93000000001,Germany,Female,1,0,0
2918,753.0,46.0,4.0,79811.72,1.0,73853.93999999999,France,Female,0,0,0
2919,658.0,50.0,5.0,160133.87999999998,2.0,5669.310000000002,Germany,Male,1,0,1
2920,571.0,49.0,4.0,0.0,2.0,820.4599999999999,France,Male,0,1,1
2921,672.0,21.000000000000004,3.0,80569.73,1.0,82252.28,Germany,Female,1,1,1
2922,679.0,26.0,3.0,114035.39,1.0,162443.05,Germany,Female,1,0,1
2923,465.0,36.0,3.0,126772.57,1.0,75574.48,Spain,Male,1,1,1
2924,648.0,42.0,1.0,0.0,2.0,149535.97,France,Male,1,1,1
2925,683.0,41.0,0.0,83102.72,2.0,189159.97,Germany,Female,0,0,1
2926,679.0,37.0,1.0,0.0,2.0,44653.499999999985,France,Female,1,0,1
2927,514.0,41.0,8.0,93955.83,1.0,54018.92999999999,Spain,Male,1,1,1
2928,663.0,53.0,7.0,187602.18000000002,1.0,110405.90000000001,France,Male,1,1,0
2929,744.0,34.0,4.0,0.0,1.0,25488.429999999986,Spain,Male,1,0,1
2930,683.0,43.0,3.0,133776.86,1.0,20955.029999999988,France,Male,1,1,1
2931,628.0,28.0,9.0,89182.09,1.0,125222.35999999999,Germany,Male,0,1,1
2932,728.0,37.0,4.0,109705.52,2.0,85185.44,Germany,Male,0,0,0
2933,633.0,35.0,2.0,121801.72,2.0,21852.91,Spain,Male,1,1,1
2934,641.0,65.0,9.0,0.0,2.0,57088.969999999994,Spain,Female,0,0,0
2935,673.0,40.0,4.0,89025.88,2.0,197548.63,Germany,Male,1,0,1
2936,606.0,34.0,8.0,0.0,2.0,3946.289999999995,France,Male,1,1,1
2937,733.0,42.0,3.0,157658.36,1.0,98586.14,France,Female,1,1,1
2938,545.0,47.0,1.0,0.0,2.0,21312.159999999974,Spain,Male,0,1,1
2939,544.0,64.0,3.0,137592.31,1.0,108258.22,France,Male,1,0,0
2940,656.0,46.0,7.0,145295.31,1.0,188305.85,France,Female,0,1,1
2941,541.0,46.0,4.0,0.0,2.0,55362.45,France,Female,1,0,1
2942,488.0,31.0,2.0,0.0,2.0,139390.99,France,Male,1,0,1
2943,684.0,41.0,6.0,148071.39,1.0,9983.879999999992,France,Female,0,1,1
2944,661.0,26.0,2.0,126362.56999999999,3.0,97382.8,Germany,Female,1,0,1
2945,741.0,43.0,0.0,0.0,1.0,161242.99,Spain,Female,1,0,0
2946,773.0,41.0,7.0,0.0,2.0,199108.88,Spain,Male,1,0,1
2947,599.0,34.0,4.0,0.0,2.0,83700.66,Spain,Female,1,1,1
2948,614.0,36.0,7.0,118201.41,1.0,175324.74,Germany,Male,1,1,1
2949,554.0,34.0,8.0,0.0,2.0,93122.41,Spain,Female,0,0,1
2950,662.0,31.0,1.0,147092.65,1.0,37543.92999999999,France,Male,1,0,1
2951,608.0,62.0,8.0,0.0,1.0,15928.489999999983,Spain,Female,0,0,0
2952,650.0,25.0,4.0,93911.3,2.0,139093.73,Germany,Female,1,1,1
2953,850.0,26.0,1.0,0.0,2.0,9684.519999999995,France,Male,0,0,1
2954,660.0,40.0,6.0,106259.63,1.0,176945.96,Spain,Male,0,0,1
2955,456.99999999999994,44.0,7.0,181627.13999999996,1.0,185992.36,Germany,Male,1,0,1
2956,481.99999999999994,37.0,1.0,106870.12,1.0,64299.82,Germany,Female,1,0,1
2957,850.0,45.0,5.0,84445.68,1.0,35908.45999999999,Germany,Female,1,0,0
2958,523.0,39.0,6.0,111900.14,2.0,193668.49,Spain,Female,1,1,1
2959,743.0,35.0,5.0,79126.17,1.0,157648.12,Spain,Male,1,1,1
2960,625.0,39.0,6.0,97663.15999999999,3.0,61793.469999999994,Germany,Male,1,1,1
2961,647.0,29.0,1.0,114330.95,3.0,111180.3,Germany,Female,1,1,1
2962,616.0,61.0,1.0,104267.7,1.0,177480.45,Germany,Male,1,0,0
2963,542.0,29.0,4.0,0.0,2.0,56517.999999999985,France,Male,0,0,1
2964,641.0,37.0,3.0,0.0,2.0,146652.11,France,Female,1,0,1
2965,758.0000000000001,33.0,7.0,132944.52999999997,2.0,59325.21,Germany,Female,1,1,1
2966,644.0,50.0,9.0,0.0,1.0,124626.57,Spain,Female,1,0,0
2967,611.0,52.0,7.0,0.0,1.0,184758.17,France,Male,1,0,0
2968,536.0,32.0,3.0,133040.32,1.0,125256.53,France,Male,0,0,1
2969,555.0,26.0,7.0,109819.16,2.0,60427.3,France,Male,1,0,1
2970,665.0,42.0,2.0,155447.65,2.0,120454.2,Spain,Female,0,1,0
2971,577.0,29.0,2.0,0.0,2.0,82222.86,Spain,Male,1,1,1
2972,741.0,44.0,7.0,0.0,1.0,159899.97,France,Female,1,0,1
2973,581.0,54.0,2.0,152508.99000000002,1.0,180862.25999999998,France,Female,1,0,0
2974,648.0,37.0,10.0,139972.18,1.0,134875.37,France,Male,1,0,1
2975,850.0,33.0,0.0,128647.98,2.0,54416.179999999986,Germany,Male,1,0,1
2976,595.0,32.0,1.0,0.0,2.0,98320.27,France,Male,1,1,1
2977,624.0,54.0,0.0,108449.23,3.0,26912.720000000016,Germany,Female,1,0,0
2978,444.0,36.0,7.0,0.0,1.0,184954.11,France,Male,1,1,1
2979,520.0,29.0,2.0,107316.09,1.0,97593.16,Germany,Male,1,0,1
2980,639.0,34.0,8.0,0.0,2.0,174196.67999999996,France,Female,0,0,1
2981,850.0,34.0,6.0,71379.52999999998,2.0,136539.13,France,Male,0,0,1
2982,740.0,36.0,8.0,170840.07999999996,1.0,41758.90000000001,Germany,Male,1,1,1
2983,684.0,46.0,4.0,134177.06,1.0,111249.62,France,Male,0,1,1
2984,732.0,40.0,10.0,0.0,2.0,153015.42,France,Female,1,0,1
2985,587.0,55.0,6.0,104305.73999999999,1.0,87412.24,Spain,Male,1,1,1
2986,634.0,41.0,8.0,59972.25999999999,1.0,55663.85,Spain,Male,1,1,1
2987,678.0,49.0,2.0,73309.38,1.0,166475.44,France,Female,0,1,0
2988,477.0,33.0,6.0,0.0,1.0,197221.81,France,Female,0,0,0
2989,557.0,39.0,10.0,159203.70999999996,2.0,57643.54999999999,Germany,Female,1,0,0
2990,543.0,41.0,4.0,81132.21,1.0,175262.49,France,Female,1,0,1
2991,821.0,28.0,7.0,171922.72,1.0,21903.619999999995,Germany,Male,0,0,1
2992,532.0000000000001,38.0,5.0,0.0,2.0,83093.25,France,Male,1,1,1
2993,806.0,34.0,6.0,105663.56,1.0,125782.29,France,Female,0,0,1
2994,637.0,40.0,2.0,122501.28,1.0,120646.4,France,Male,0,1,1
2995,578.0,23.0,7.0,121093.29,1.0,30379.600000000002,Germany,Female,1,0,1
2996,685.0,40.0,2.0,0.0,2.0,199753.97,France,Female,1,0,1
2997,835.0,28.0,2.0,136674.51,1.0,60285.30000000001,Spain,Male,1,0,1
2998,428.0,37.0,5.0,0.0,2.0,140941.47,France,Female,1,0,1
2999,679.0,37.0,7.0,109346.13,2.0,76076.19999999998,France,Female,0,1,1
3000,466.0,24.0,6.0,156007.09000000003,1.0,191368.37,Spain,Female,1,1,1
3001,822.0,46.0,1.0,115074.02,1.0,123882.73,France,Male,1,1,1
3002,833.0,37.0,6.0,0.0,2.0,46395.20999999999,Spain,Male,0,0,1
3003,670.0,37.0,1.0,147167.24999999997,1.0,69370.05,Spain,Male,1,1,1
3004,741.0,36.0,8.0,116993.43,2.0,141558.04,Germany,Male,1,1,1
3005,626.0,23.0,5.0,153538.13,2.0,109470.33999999998,Germany,Female,0,0,1
3006,667.0,39.0,3.0,164948.98,1.0,57643.54999999999,France,Female,1,0,0
3007,563.0,44.0,2.0,99282.63000000002,1.0,24275.320000000003,Germany,Male,1,1,0
3008,779.0,27.0,7.0,0.0,2.0,124489.88,France,Male,1,1,1
3009,687.0,27.0,1.0,113257.2,2.0,67611.36,France,Female,0,0,1
3010,584.0,46.0,8.0,134980.74,1.0,120376.87000000001,Germany,Female,1,1,0
3011,617.0,34.0,8.0,0.0,2.0,174196.67999999996,France,Male,1,0,1
3012,647.0,29.0,4.0,0.0,2.0,41671.80999999999,France,Female,0,1,1
3013,775.0,27.0,2.0,0.0,1.0,40357.39,Spain,Male,1,0,1
3014,738.9999999999999,31.0,9.0,79019.8,1.0,18606.230000000003,France,Female,0,1,1
3015,688.0,29.0,1.0,64808.319999999985,2.0,103697.56999999999,France,Female,1,1,1
3016,633.0,43.0,1.0,0.0,2.0,52471.359999999986,France,Male,1,1,1
3017,628.0,34.0,3.0,180303.24,2.0,1914.4099999999976,France,Male,1,1,1
3018,566.0,36.0,7.0,106192.1,1.0,187915.7,France,Male,1,0,1
3019,580.0,55.0,6.0,86568.75,1.0,143049.72,Spain,Male,1,1,1
3020,599.0,51.0,7.0,0.0,2.0,153917.41000000003,Spain,Male,1,0,1
3021,659.0,32.0,9.0,0.0,2.0,64804.59,Spain,Female,0,0,1
3022,749.9999999999999,37.0,8.0,117152.3,2.0,54865.920000000006,France,Female,1,1,1
3023,512.0,33.0,3.0,176666.61999999997,1.0,155144.11999999997,Spain,Female,0,0,1
3024,679.0,39.0,7.0,91187.9,1.0,11597.689999999993,Spain,Male,1,1,1
3025,693.0,47.0,8.0,55053.61999999989,2.0,65069.02999999999,Germany,Male,1,0,1
3026,558.0,58.0,9.0,190298.88999999996,1.0,9445.419999999996,France,Male,0,1,1
3027,656.0,44.0,10.0,134919.85,1.0,159268.67,Germany,Female,1,0,1
3028,666.0,46.0,7.0,0.0,2.0,72993.65,France,Female,1,1,1
3029,626.0,27.0,8.0,128131.73,1.0,85208.93,Germany,Male,1,1,1
3030,625.0,39.0,8.0,0.0,2.0,83295.09,Spain,Female,1,1,1
3031,735.0,33.0,8.0,164870.81,2.0,119814.25,France,Male,1,0,1
3032,615.0,41.0,9.0,0.0,1.0,149682.78,France,Female,1,1,0
3033,585.0,40.0,7.0,0.0,2.0,62112.70000000001,France,Female,1,0,1
3034,792.0000000000001,42.0,0.0,141806.45999999996,2.0,90905.26,France,Female,1,0,1
3035,546.0,45.0,5.0,0.0,3.0,46521.45,France,Male,0,0,0
3036,670.0,54.0,8.0,138340.06,1.0,3159.149999999998,Germany,Female,1,0,1
3037,693.0,39.0,6.0,0.0,2.0,99924.04,Spain,Female,1,1,1
3038,793.0,63.0,3.0,69311.16000000002,1.0,61513.86999999999,France,Female,1,1,1
3039,557.0,36.0,3.0,126606.63,1.0,143783.46,France,Female,0,1,1
3040,727.0,62.0,3.0,0.0,2.0,69643.31,France,Male,1,1,1
3041,559.0,36.0,0.0,104356.94,1.0,6935.309999999998,France,Female,0,1,1
3042,627.0,30.0,8.0,0.0,2.0,124964.81999999999,Spain,Female,1,1,1
3043,633.0,33.0,4.0,124379.14,1.0,106892.90999999999,Spain,Female,0,0,1
3044,767.0,34.0,10.0,115545.33,1.0,72924.56,France,Female,0,0,1
3045,577.0,34.0,4.0,0.0,2.0,141822.8,France,Male,1,1,1
3046,626.0,38.0,0.0,0.0,2.0,95403.41,Spain,Female,0,1,0
3047,747.0000000000001,32.0,10.0,0.0,2.0,116052.92,France,Male,1,1,1
3048,577.0,34.0,4.0,0.0,1.0,41139.049999999996,Spain,Male,1,1,1
3049,602.0,42.0,10.0,81742.84,1.0,149682.78,France,Male,0,0,1
3050,710.0,41.0,1.0,149762.08,1.0,127623.36000000002,France,Male,1,1,0
3051,661.0,31.0,1.0,133964.3,1.0,51387.1,Spain,Male,1,0,1
3052,641.0,37.0,6.0,0.0,2.0,51229.169999999984,France,Male,1,0,1
3053,531.0,45.0,1.0,112773.73,1.0,172674.36,Germany,Male,1,0,1
3054,710.0,24.0,2.0,82844.33,2.0,93991.65,France,Female,1,0,1
3055,703.0,44.0,10.0,153656.85000000006,1.0,49405.93000000001,Germany,Male,1,0,1
3056,850.0,30.0,2.0,141040.01,1.0,92748.16,Germany,Male,1,1,1
3057,485.0,41.0,2.0,101257.16000000002,2.0,53087.98,Germany,Male,1,0,1
3058,780.0000000000001,76.0,8.0,128917.84000000001,1.0,179258.67,Spain,Female,1,1,1
3059,583.0,27.0,6.0,0.0,2.0,89040.61,Spain,Male,0,0,1
3060,491.0,68.0,3.0,119496.87000000001,1.0,119404.63,Germany,Female,0,1,1
3061,807.0,42.0,5.0,105356.09,2.0,39830.10000000001,France,Male,1,0,1
3062,534.0,38.0,5.0,0.0,1.0,17802.419999999984,France,Female,1,1,1
3063,704.0,36.0,3.0,0.0,2.0,120906.83,France,Male,1,1,1
3064,659.0,32.0,5.0,132578.92,1.0,54144.01,France,Female,1,1,1
3065,850.0,37.0,4.0,94001.61,2.0,186910.74,Germany,Female,1,0,1
3066,662.0,74.0,7.0,0.0,2.0,34164.05,France,Male,1,1,1
3067,607.0,40.0,10.0,102406.76,1.0,151648.66,France,Female,1,0,1
3068,501.00000000000006,42.0,9.0,114631.23,1.0,196278.32,Germany,Female,1,0,1
3069,552.0,33.0,8.0,0.0,1.0,186648.19000000003,France,Female,1,0,0
3070,592.0,33.0,9.0,0.0,2.0,167916.35,France,Female,1,1,1
3071,506.0,34.0,4.0,174673.65,2.0,197428.64,Germany,Male,1,0,1
3072,619.0,38.0,5.0,126473.99,1.0,84270.09,Spain,Male,1,0,1
3073,492.0,30.0,9.0,77168.87,1.0,174873.08999999997,France,Male,1,1,1
3074,645.0,59.0,5.0,103244.86,1.0,27597.760000000006,Germany,Male,1,0,0
3075,658.0,43.0,7.0,109402.13,1.0,47349.00000000001,Spain,Female,1,0,1
3076,678.0,34.0,7.0,106603.74,2.0,26387.71,Spain,Male,0,1,1
3077,611.0,37.0,1.0,0.0,2.0,22030.720000000012,France,Male,0,0,1
3078,641.0,42.0,5.0,176099.12999999998,1.0,20893.609999999993,France,Male,0,0,1
3079,616.0,37.0,6.0,0.0,2.0,22030.720000000012,France,Female,0,0,1
3080,773.0,33.0,10.0,135120.72,2.0,36823.280000000006,France,Male,1,0,1
3081,627.0,70.0,1.0,94416.78,1.0,182336.45,Spain,Female,1,1,1
3082,499.0,53.0,2.0,0.0,1.0,182865.08999999997,France,Female,1,1,0
3083,545.0,60.0,3.0,106138.33,1.0,33350.25999999999,Germany,Male,0,0,0
3084,698.0,55.0,7.0,155059.1,2.0,10494.63999999999,Germany,Female,0,1,1
3085,746.0,54.0,8.0,0.0,1.0,40855.78999999999,Spain,Male,0,1,0
3086,583.0,27.0,4.0,130231.8,1.0,195732.04,Germany,Male,1,0,1
3087,749.0,30.0,1.0,142645.42999999996,1.0,60728.889999999985,Germany,Male,1,0,1
3088,790.0,31.0,10.0,80728.15,1.0,74637.57,France,Female,1,1,1
3089,559.0,39.0,8.0,83714.41,1.0,33245.96999999999,France,Male,1,0,1
3090,598.0,40.0,2.0,98495.72,1.0,164652.02,Germany,Female,0,1,0
3091,565.0,59.0,3.0,137318.42,1.0,45214.04000000001,Spain,Female,1,1,1
3092,719.0,54.0,9.0,0.0,2.0,61961.56999999999,France,Male,1,1,1
3093,669.0,43.0,1.0,97792.21,1.0,120225.62,Spain,Male,1,1,1
3094,657.0,29.0,5.0,0.0,2.0,147963.07,France,Female,1,1,1
3095,629.0,32.0,0.0,0.0,2.0,106851.7,France,Female,1,1,1
3096,641.0,65.0,3.0,117306.69,1.0,119404.63,France,Male,1,0,0
3097,516.0,35.0,3.0,196853.61999999997,2.0,197428.64,France,Male,1,1,1
3098,493.0,36.0,8.0,57068.429999999964,2.0,16274.67,Germany,Male,1,1,1
3099,850.0,29.0,10.0,98590.25,1.0,196582.55,France,Male,1,1,1
3100,569.0,41.0,4.0,139129.44,1.0,163524.7,Germany,Male,1,1,1
3101,578.0,34.0,4.0,175111.11,1.0,31928.500000000007,Spain,Male,1,1,1
3102,670.0,29.0,9.0,0.0,2.0,150850.28999999998,France,Female,1,0,1
3103,636.0,36.0,2.0,148430.55,1.0,56055.72,France,Male,1,1,1
3104,513.0,39.0,8.0,93955.83,1.0,179913.98,France,Male,0,0,1
3105,640.0,43.0,7.0,93925.3,1.0,12156.93000000001,Germany,Male,1,0,0
3106,631.0,37.0,1.0,0.0,2.0,110525.6,France,Female,0,0,1
3107,645.0,45.0,5.0,73348.56,2.0,149946.43,Spain,Male,1,0,0
3108,657.0,75.0,9.0,126273.95,1.0,51999.5,Spain,Male,1,1,1
3109,661.0,47.0,1.0,109493.62,1.0,166475.44,Germany,Male,0,1,0
3110,669.0,44.0,3.0,131593.85,1.0,150856.38,France,Male,0,1,0
3111,696.0,43.0,8.0,158697.61,1.0,75562.47,Germany,Male,0,0,1
3112,553.0,48.0,3.0,0.0,1.0,22372.779999999995,France,Female,0,0,0
3113,662.0,38.0,6.0,0.0,2.0,88080.43,France,Female,0,1,1
3114,834.0,27.0,4.0,107601.79,1.0,126419.80000000002,Germany,Male,1,1,0
3115,764.0,39.0,7.0,0.0,2.0,96270.64,Spain,Male,1,1,1
3116,717.0,76.0,10.0,0.0,1.0,104222.8,Spain,Female,1,0,1
3117,659.0,37.0,9.0,89939.62,3.0,174268.87,Germany,Male,0,0,1
3118,567.0,45.0,4.0,170172.90000000002,1.0,115719.08,Germany,Female,1,1,1
3119,732.0,45.0,6.0,114422.85,3.0,50213.81,France,Male,1,0,0
3120,806.0,40.0,10.0,165526.71,1.0,79580.56,Germany,Male,1,0,1
3121,850.0,24.0,8.0,143582.89,2.0,3510.1799999999967,Spain,Male,1,1,1
3122,479.0,35.0,9.0,133868.21,1.0,35671.45,Germany,Female,1,1,1
3123,574.0,34.0,3.0,121092.47,2.0,173792.76999999996,Germany,Female,1,1,1
3124,569.0,42.0,4.0,108825.34,3.0,85983.54,Germany,Female,0,0,0
3125,645.0,30.0,5.0,0.0,2.0,13935.319999999987,Spain,Male,0,0,1
3126,429.0,33.0,8.0,0.0,1.0,95655.16,Spain,Male,1,1,1
3127,727.0,31.0,10.0,123711.73000000001,2.0,101677.46,Spain,Male,1,0,0
3128,593.0,32.0,2.0,0.0,2.0,98320.27,France,Male,1,1,1
3129,760.9999999999999,34.0,6.0,58003.41000000004,1.0,17987.4,Spain,Male,1,1,1
3130,642.0,45.0,2.0,113063.83,1.0,57236.44,Germany,Female,1,1,0
3131,706.0,36.0,5.0,111629.29,1.0,42334.37999999999,France,Female,1,1,1
3132,434.0,27.0,1.0,110976.23,1.0,160523.33,France,Male,1,1,1
3133,655.0,32.0,6.0,0.0,1.0,113408.47,Spain,Male,1,1,1
3134,653.0,43.0,8.0,0.0,2.0,75204.21,France,Male,1,1,1
3135,724.0,37.0,6.0,125489.4,1.0,113033.73,Spain,Male,1,0,1
3136,653.0,25.0,5.0,163549.62999999998,2.0,28391.519999999997,Germany,Male,1,0,1
3137,668.0,47.0,5.0,109493.62,1.0,152450.84,Germany,Female,0,1,0
3138,516.9999999999999,27.0,8.0,135637.0,1.0,46677.899999999994,France,Male,0,0,0
3139,679.0,24.0,10.0,110741.56,1.0,68297.61,Germany,Male,1,1,1
3140,608.0,41.0,7.0,106702.94,1.0,94774.12,Spain,Male,1,1,1
3141,706.0,57.0,3.0,144768.94,1.0,102628.56,Germany,Female,1,1,0
3142,554.0,42.0,4.0,0.0,2.0,120321.09,France,Female,0,0,1
3143,668.0,71.99999999999999,1.0,0.0,2.0,111981.19,France,Female,0,1,1
3144,753.9999999999999,39.0,3.0,74896.33,1.0,25407.590000000015,Germany,Female,0,1,1
3145,738.0,49.0,3.0,0.0,1.0,30165.059999999998,France,Female,0,1,0
3146,688.0,35.0,6.0,0.0,1.0,133991.11,Spain,Male,1,0,0
3147,701.0,32.0,9.0,138166.30000000002,1.0,198929.84,France,Male,1,0,1
3148,738.0,49.0,3.0,129748.54,1.0,18633.400000000016,France,Male,1,1,0
3149,516.0,35.0,5.0,96423.84,4.0,172063.09,France,Male,1,0,1
3150,456.99999999999994,33.0,5.0,127818.52,1.0,175756.36,France,Female,1,1,1
3151,630.0,25.0,7.0,79656.81,1.0,129826.89000000001,Germany,Male,1,0,1
3152,616.0,43.0,7.0,179915.85000000003,1.0,110405.90000000001,Spain,Female,0,0,0
3153,684.0,32.0,8.0,127269.75,1.0,161845.81,Germany,Female,1,0,1
3154,638.0,41.0,9.0,0.0,2.0,61994.19999999999,France,Male,1,1,1
3155,572.0,30.0,0.0,134644.19000000003,1.0,177670.57,Germany,Female,1,0,1
3156,518.0,21.000000000000004,1.0,210433.0799999996,1.0,197297.77,France,Female,0,0,0
3157,786.0,34.0,5.0,0.0,2.0,119484.01,France,Female,1,0,1
3158,779.0,24.0,6.0,0.0,2.0,124489.88,Spain,Male,0,1,1
3159,610.0,31.0,3.0,117989.75999999998,2.0,100843.82,France,Female,1,0,1
3160,767.0,35.0,6.0,115576.44,1.0,27922.45000000001,France,Female,0,1,1
3161,601.0,35.0,6.0,114212.6,1.0,135536.72,France,Male,0,1,1
3162,524.0,28.0,2.0,107316.09,1.0,174921.90999999997,France,Male,0,0,1
3163,735.0,53.0,2.0,112383.03,1.0,22835.13,Germany,Female,1,1,0
3164,604.0,39.0,3.0,0.0,1.0,165196.65,France,Female,1,0,1
3165,475.99999999999994,32.0,9.0,119023.28,1.0,48021.71,Germany,Male,1,0,1
